config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
flickr_deepres8_w128_s7,4,5,128,128,1048576,865215,808829,469594,11157,4716,45714,180015,99.1650695775352,True,True,1056387,1004717,1.0514274168746025,876372,824702,True,aggregation+combination+support_io; energy_pending
flickr_deepres8_w128_s7,6,7,128,128,1048576,865215,807505,471265,11157,4835,45739,180015,99.1650695775352,True,True,1056387,1003512,1.0526899528854663,876372,823497,True,aggregation+combination+support_io; energy_pending
