config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
ogbn_arxiv_deepres16_w128_s7,4,5,128,128,O0,524288,169343,2315598,22240681,294080240,2370685,1.0319862859401576,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,34234172,0.7019401615524573,4322688,497163392,423364544,0,0,19879536,86703488,87560064,1494209,1136035,7768178,6615071,603746416,535126832,0.11365630036303187,17370,21168,2379553,2128878,2111508,1.117749819388429,1.1269448185846325,True,True
ogbn_arxiv_deepres16_w128_s7,6,7,128,128,O0,524288,169343,2315598,21322084,280975998,2265403,1.0320854462320854,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,31615963,0.6482561978089177,3993536,497151552,371044032,0,0,19879536,86702976,79871872,1494213,1006387,7767993,5797563,603734064,474788976,0.21357928215228217,16032,21168,2379505,1891845,1875813,1.2577695318591111,1.268519303363395,True,True
