config_id,window_start,representation,M,K,N,scalesim_cycles,scalesim_utilization,dense_scalesim_cycles,analytical_regular_cycles,analytical_residual_cycles,analytical_decode_cycles,hybrid_total_cycles,hybrid_speedup_vs_dense_combination,scalesim_run_success
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,7200,375.0,85,1615.0,0.7151702786377709,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5212,295.0,83,1533.0,0.7534246575342466,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,38,64,893.0,15.109343936381707,1155.0,4304,233.75,58,1184.75,0.9748892171344166,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,46,64,1155.0,18.290258449304176,1155.0,4732,161.25,59,1375.25,0.8398473004908199,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4808,463.75,95,1713.75,0.6739606126914661,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,41,64,1155.0,16.302186878727635,1155.0,4676,100.0,50,1305.0,0.8850574712643678,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4676,248.75,78,1481.75,0.7794837185760081,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4984,406.25,91,1652.25,0.699046754425783,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4940,186.25,73,1414.25,0.8166872900830829,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,6576,447.5,91,1693.5,0.6820194862710364,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4044,460.0,93,1708.0,0.6762295081967213,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,52,64,1155.0,20.675944333996025,1155.0,4332,117.5,60,1332.5,0.8667917448405253,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5408,257.5,78,1490.5,0.7749077490774908,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7792,280.0,82,1517.0,0.7613711272247857,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,51,64,1155.0,20.27833001988072,1155.0,4344,322.5,75,1552.5,0.7439613526570048,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5012,115.0,67,1337.0,0.8638743455497382,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6088,167.5,72,1394.5,0.8282538544281104,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,44,64,1155.0,17.495029821073558,1155.0,4504,238.75,64,1457.75,0.7923169267707083,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,38,64,893.0,15.109343936381707,1155.0,4020,340.0,65,1298.0,0.8898305084745762,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,54,64,1155.0,21.47117296222664,1155.0,4828,165.0,65,1385.0,0.8339350180505415,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,3900,441.25,90,1686.25,0.6849518161601186,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7312,256.25,79,1490.25,0.7750377453447408,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,47,64,1155.0,18.687872763419485,1155.0,4472,218.75,64,1437.75,0.803338549817423,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4624,298.75,81,1534.75,0.7525655644241733,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5284,251.25,79,1485.25,0.7776468607978455,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,5532,158.75,71,1384.75,0.8340855750135403,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7560,335.0,85,1575.0,0.7333333333333333,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,4748,141.25,68,1364.25,0.8466190214403518,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7648,306.25,82,1543.25,0.7484205410659323,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,50,64,1155.0,19.880715705765407,1155.0,4612,158.75,62,1375.75,0.8395420679629293,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4616,398.75,89,1642.75,0.7030893319129509,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,42,64,1155.0,16.69980119284294,1155.0,4680,192.5,58,1405.5,0.8217716115261473,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7136,265.0,80,1500.0,0.77,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6596,565.0,103,1823.0,0.6335710367526056,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4096,395.0,88,1638.0,0.7051282051282052,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4500,260.0,77,1492.0,0.7741286863270778,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,3900,446.25,87,1688.25,0.6841403820524211,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5240,208.75,76,1439.75,0.8022226080916826,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,3556,363.75,82,1600.75,0.7215367796345463,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4980,130.0,69,1354.0,0.8530280649926145,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,3428,372.5,83,1610.5,0.717168581185967,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4504,333.75,85,1573.75,0.7339158061953932,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4712,73.75,64,1292.75,0.8934442080835429,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5368,220.0,76,1451.0,0.7960027567195038,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,3684,543.75,95,1793.75,0.6439024390243903,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4420,452.5,93,1700.5,0.679211996471626,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,55,64,1155.0,21.868787276341948,1155.0,4344,267.5,74,1496.5,0.7718008686936184,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,3088,352.5,86,1593.5,0.7248195795418889,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5268,235.0,78,1468.0,0.7867847411444142,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,36,64,893.0,14.314115308151091,1155.0,2792,325.0,65,1283.0,0.9002338269680437,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,38,64,893.0,15.109343936381707,1155.0,3580,318.75,65,1276.75,0.9046406892500489,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,56,64,1155.0,22.266401590457257,1155.0,5320,311.25,77,1543.25,0.7484205410659323,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7224,351.25,87,1593.25,0.724933312411737,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,4020,406.25,85,1646.25,0.7015945330296127,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,4664,346.25,84,1585.25,0.7285917047784262,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,5844,358.75,82,1595.75,0.7237975873413756,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,51,64,1155.0,20.27833001988072,1155.0,4100,431.25,83,1669.25,0.6919275123558485,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7296,338.75,84,1577.75,0.732055141815877,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7160,483.75,95,1733.75,0.6661860129776496,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,4212,178.75,73,1406.75,0.8210414074995557,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6848,400.0,88,1643.0,0.7029823493609252,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6544,171.25,72,1398.25,0.8260325406758448,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,41,64,1155.0,16.302186878727635,1155.0,4020,170.0,55,1380.0,0.8369565217391305,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,56,64,1155.0,22.266401590457257,1155.0,4608,132.5,64,1351.5,0.8546059933407325,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,4112,167.5,69,1391.5,0.8300395256916996,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4416,135.0,68,1358.0,0.8505154639175257,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,46,64,1155.0,18.290258449304176,1155.0,4668,70.0,51,1276.0,0.9051724137931034,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,51,64,1155.0,20.27833001988072,1155.0,4852,158.75,63,1376.75,0.8389322680225167,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6864,426.25,92,1673.25,0.6902734199910354,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,46,64,1155.0,18.290258449304176,1155.0,4104,197.5,62,1414.5,0.8165429480381761,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,41,64,1155.0,16.302186878727635,1155.0,4332,243.75,63,1461.75,0.7901487942534633,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,49,64,1155.0,19.4831013916501,1155.0,4728,128.75,59,1342.75,0.8601750139638801,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,4364,201.25,72,1428.25,0.8086819534395239,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4852,116.25,67,1338.25,0.8630674388193537,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,4888,268.75,78,1501.75,0.7691027135009156,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,51,64,1155.0,20.27833001988072,1155.0,4356,188.75,65,1408.75,0.8198757763975155,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6832,427.5,93,1675.5,0.6893464637421666,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,49,64,1155.0,19.4831013916501,1155.0,4316,263.75,70,1488.75,0.7758186397984886,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,52,64,1155.0,20.675944333996025,1155.0,4720,218.75,68,1441.75,0.8011097624414774,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4848,266.25,79,1500.25,0.7698716880519914,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5544,333.75,85,1573.75,0.7339158061953932,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,4188,172.5,71,1398.5,0.8258848766535574,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,5088,360.0,86,1601.0,0.7214241099312929,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,5012,131.25,68,1354.25,0.8528705925789182,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,45,64,1155.0,17.892644135188867,1155.0,4256,158.75,59,1372.75,0.8413767983973776,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4812,198.75,74,1427.75,0.8089651549641044,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4688,237.5,77,1469.5,0.7859816264035386,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,39,64,893.0,15.506958250497018,1155.0,3964,186.25,56,1135.25,1.017397049108126,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5960,420.0,93,1668.0,0.6924460431654677,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,43,64,1155.0,17.09741550695825,1155.0,4456,142.5,54,1351.5,0.8546059933407325,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,38,64,893.0,15.109343936381707,1155.0,3940,185.0,55,1133.0,1.0194174757281553,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,5848,372.5,83,1610.5,0.717168581185967,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4652,282.5,81,1518.5,0.7606190319394139,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,59,64,1155.0,23.45924453280318,1155.0,6552,576.25,97,1828.25,0.6317516750991385,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7684,278.75,81,1514.75,0.7625020630467074,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,6748,465.0,91,1711.0,0.6750438340151957,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7084,406.25,90,1651.25,0.6994700984102953,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,5888,425.0,88,1668.0,0.6924460431654677,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,5904,373.75,84,1612.75,0.7161680359634165,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5652,557.5,103,1815.5,0.6361883778573396,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7380,391.25,90,1636.25,0.7058823529411765,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,5964,446.25,88,1689.25,0.683735385526121,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6452,496.25,97,1748.25,0.6606606606606606,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,46,64,1155.0,18.290258449304176,1155.0,5696,356.25,73,1584.25,0.7290516017042765,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7292,416.25,92,1663.25,0.6944235683150458,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,5984,465.0,91,1711.0,0.6750438340151957,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,6572,526.25,93,1774.25,0.6509792870226856,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4684,140.0,69,1364.0,0.8467741935483871,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6112,493.75,97,1745.75,0.661606759272519,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,6012,547.5,94,1796.5,0.6429167826328973,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,3320,346.25,82,1583.25,0.7295120795831359,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,5256,272.5,79,1506.5,0.7666777298373714,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,7596,241.25,78,1474.25,0.783449211463456,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,55,64,1155.0,21.868787276341948,1155.0,4428,417.5,85,1657.5,0.6968325791855203,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,53,64,1155.0,21.073558648111334,1155.0,4916,252.5,72,1479.5,0.7806691449814126,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5328,261.25,79,1495.25,0.7724460792509614,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6720,416.25,90,1661.25,0.6952595936794582,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,40,64,893.0,15.904572564612328,1155.0,4312,266.25,61,1220.25,0.9465273509526736,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4260,347.5,85,1587.5,0.7275590551181103,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,52,64,1155.0,20.675944333996025,1155.0,4744,150.0,63,1368.0,0.8442982456140351,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,5964,412.5,91,1658.5,0.6964124208622249,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,53,64,1155.0,21.073558648111334,1155.0,4240,182.5,67,1404.5,0.8223567105731577,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6868,357.5,88,1600.5,0.7216494845360825,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,5960,371.25,85,1611.25,0.7168347556245152,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,33,64,893.0,13.121272365805169,1155.0,3428,272.5,58,1223.5,0.9440130772374336,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6368,418.75,90,1663.75,0.6942148760330579,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,4656,382.5,89,1626.5,0.7101137411620043,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,59,64,1155.0,23.45924453280318,1155.0,6012,378.75,84,1617.75,0.7139545665275846,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,3872,346.25,85,1586.25,0.7281323877068558,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,54,64,1155.0,21.47117296222664,1155.0,4660,323.75,78,1556.75,0.7419303035169423,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,32,63,64,1155.0,25.04970178926441,1155.0,6460,370.0,88,1613.0,0.7160570365778053,True
pubmed_gcnii16,8,R3_MOSAIC_ANCHOR,5,46,64,939.0,3.6392405063291138,939.0,912,65.0,28,1032.0,0.9098837209302325,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,50,64,1155.0,19.880715705765407,1155.0,5984,86.25,55,1296.25,0.8910318225650916,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,48,64,1155.0,19.08548707753479,1155.0,3912,213.75,65,1433.75,0.8055797733217088,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6148,325.0,87,1567.0,0.7370772176132737,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6860,193.75,76,1424.75,0.8106685383400597,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,5260,176.25,74,1405.25,0.821917808219178,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,5192,291.25,84,1530.25,0.7547786309426564,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,6304,220.0,76,1451.0,0.7960027567195038,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,3628,233.75,79,1467.75,0.7869187531936638,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6728,290.0,83,1528.0,0.7558900523560209,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,50,64,1155.0,19.880715705765407,1155.0,6056,93.75,55,1303.75,0.8859060402684564,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,43,64,1155.0,17.09741550695825,1155.0,4136,302.5,68,1525.5,0.7571288102261554,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,51,64,1155.0,20.27833001988072,1155.0,4324,203.75,68,1426.75,0.8095321534957071,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,6484,171.25,70,1396.25,0.8272157564905999,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,5532,207.5,77,1439.5,0.8023619312261202,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,52,64,1155.0,20.675944333996025,1155.0,3672,128.75,61,1344.75,0.8588957055214724,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7632,116.25,69,1340.25,0.8617795187465025,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,4600,243.75,75,1473.75,0.7837150127226463,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,5964,221.25,78,1454.25,0.7942238267148014,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,30,64,577.0,23.90438247011952,1155.0,2848,132.5,45,754.5,1.5308151093439364,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6632,241.25,79,1475.25,0.7829181494661922,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6312,227.5,79,1461.5,0.7902839548409168,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,61,64,1155.0,24.2544731610338,1155.0,4772,318.75,82,1555.75,0.7424071991001124,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,4792,241.25,80,1476.25,0.7823878069432684,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7052,172.5,73,1400.5,0.8247054623348804,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,5768,173.75,72,1400.75,0.8245582723540961,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7076,205.0,77,1437.0,0.8037578288100209,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,3520,291.25,79,1525.25,0.7572529093591215,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,52,64,1155.0,20.675944333996025,1155.0,5976,131.25,61,1347.25,0.8573019113007979,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,60,64,1155.0,23.856858846918488,1155.0,6104,203.75,73,1431.75,0.8067050811943426,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,50,64,1155.0,19.880715705765407,1155.0,4240,133.75,60,1348.75,0.8563484708063022,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,4872,243.75,80,1478.75,0.7810650887573964,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7212,125.0,70,1350.0,0.8555555555555555,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,4360,296.25,79,1530.25,0.7547786309426564,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6040,253.75,81,1489.75,0.7752978687699278,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,54,64,1155.0,21.47117296222664,1155.0,3676,275.0,75,1505.0,0.7674418604651163,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7436,141.25,71,1367.25,0.8447613823368074,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,57,64,1155.0,22.664015904572565,1155.0,4712,261.25,76,1492.25,0.7739989948065003,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,55,64,1155.0,21.868787276341948,1155.0,4224,278.75,77,1510.75,0.7645209333112692,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,58,64,1155.0,23.061630218687878,1155.0,5760,175.0,70,1400.0,0.825,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7076,213.75,78,1446.75,0.7983411093831001,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,6328,188.75,75,1418.75,0.8140969162995595,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,53,64,1155.0,21.073558648111334,1155.0,4624,201.25,68,1424.25,0.8109531332280148,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,62,64,1155.0,24.652087475149106,1155.0,3984,216.25,76,1447.25,0.7980652962515115,True
pubmed_gcnii16,12,R3_MOSAIC_ANCHOR,32,64,64,1155.0,25.447316103379723,1155.0,7512,148.75,72,1375.75,0.8395420679629293,True
