config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
chameleon_gcnii16,4,5,128,128,524288,4634,4858,8068,285,79,488,6063,75.2102919346858,True,True,14416,14416,1.0,8353,8353,True,aggregation+combination+support_io; energy_pending
chameleon_gcnii16,6,7,128,128,524288,4775,4849,8610,285,73,522,6063,75.2102919346858,True,True,14958,14958,1.0,8895,8895,True,aggregation+combination+support_io; energy_pending
