config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
ogbn_arxiv_gin8_w128_s7,4,5,128,128,O0,524288,169343,2315598,1979311,7414462,59177,1.022416189122933,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,13501234,0.2768303663111095,1723200,227181568,227181568,0,0,19879536,43351808,46798208,1081484,1081484,3549712,3549712,290412912,295582512,-0.017800861416244373,7017,21168,1155594,1182805,1175788,0.9769945172703869,0.9828251351434102,True,True
ogbn_arxiv_gin8_w128_s7,6,7,128,128,O0,524288,169343,2315598,247873,585753,4738,1.0585405737680458,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,4699555,0.09636004621127271,619072,227181568,227181568,0,0,19879536,43351808,44589952,1081484,1081484,3549712,3549712,290412912,292270128,-0.006395087557264034,2559,21168,1155594,1165408,1162849,0.9915789148521377,0.993761012822817,True,True
