config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_gin8_w128_s7,4,5,128,128,524288,1134426,1154620,29612,21168,6593,7732,340191,99.55818937008915,True,True,1495785,1522572,0.982406743326424,1155594,1182381,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_gin8_w128_s7,6,7,128,128,524288,1134426,1141681,2423,21168,2295,969,340191,99.55818937008915,True,True,1495785,1505335,0.9936558971923193,1155594,1165144,True,aggregation+combination+support_io; energy_pending
