config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_deepres8_w128_s17,4,5,128,64,524288,2358354,2037547,1165012,21168,17213,85067,340191,99.55818937008915,True,True,2719713,2416119,1.1256535791490403,2379522,2075928,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_deepres8_w128_s17,6,7,128,64,524288,2357722,1715338,1107539,21168,15780,80652,340191,99.55818937008915,True,True,2719081,2092477,1.29945562125653,2378890,1752286,True,aggregation+combination+support_io; energy_pending
