LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 25.05673451710697, 2.365237476541071, 25.05673451710697, 9.737881508078994, 8.928610354223434, 42.382568359375,
