config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
flickr_deepres8_w128_s7,4,5,64,128,524288,997980,1012070,469594,22313,4519,45714,45003,99.16672221851877,True,True,1065296,1083905,0.9828315212126524,1020293,1038902,True,aggregation+combination+support_io; energy_pending
flickr_deepres8_w128_s7,6,7,64,128,524288,997980,1012395,471265,22313,4633,45739,45003,99.16672221851877,True,True,1065296,1084344,0.9824336188515822,1020293,1039341,True,aggregation+combination+support_io; energy_pending
