LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 31.85862059842853, 0.04816118004297586, 31.85862059842853, 30.935001769669014, 8.928610354223434, 31.986303027441167,
