config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
yelp_deepres8_w128_s7_balanced_fallback,4,5,128,128,O0,1048576,716847,13954819,92971532,1794660042,14317247,1.0211786804195038,5601,5601,"{""A2_CAUSAL_COHORT"": 5601}",206451936,99942992,0.484098109886458,12670912,3131379456,2861298816,0,0,117373336,367015040,362557056,6871780,6014851,48927804,44707794,3615767832,3353900120,0.07242381816731647,50353,89606,14213700,13241132,13190779,1.0734505176747728,1.0775481872602066,True,True
yelp_deepres8_w128_s7_balanced_fallback,6,7,128,128,O0,1048576,716847,13954819,92605678,1781893628,14213864,1.021045923000424,5601,5601,"{""A2_CAUSAL_COHORT"": 5601}",206451936,100070941,0.48471786188529614,12685120,3131569920,2820167232,0,0,117373336,367011328,360133248,6879950,5735641,48930780,44065113,3615954584,3310358936,0.08451313225896429,50492,89606,14214429,13071188,13020696,1.0874626698047645,1.0916796613637243,True,True
