LayerID, Total Cycles (incl. prefetch), Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
43, 5289, 3199, 0, 8.002500781494216, 100.0, 6.153846153846143,
44, 485, 203, 0, 2.4630541871921183, 25.0, 1.893939393939394,
45, 709, 407, 0, 2.457002457002457, 25.0, 1.893939393939394,
46, 485, 203, 0, 4.926108374384237, 50.0, 3.787878787878788,
47, 709, 407, 0, 4.914004914004914, 50.0, 3.787878787878788,
48, 485, 203, 0, 9.852216748768473, 100.0, 7.575757575757576,
49, 709, 407, 0, 9.828009828009828, 100.0, 7.575757575757576,
50, 709, 407, 0, 9.828009828009828, 100.0, 7.575757575757576,
51, 1419, 815, 0, 9.815950920245399, 100.0, 7.575757575757576,
52, 1419, 815, 0, 9.815950920245399, 100.0, 7.575757575757576,
53, 2839, 1631, 0, 9.809932556713672, 100.0, 7.5757575757575735,
54, 5417, 3263, 0, 9.806926141587496, 100.0, 7.575757575757579,
55, 493, 207, 0, 2.898550724637681, 25.0, 2.2388059701492535,
56, 725, 415, 0, 2.891566265060241, 25.0, 2.238805970149254,
57, 493, 207, 0, 5.797101449275362, 50.0, 4.477611940298507,
58, 725, 415, 0, 5.783132530120482, 50.0, 4.477611940298508,
59, 493, 207, 0, 11.594202898550725, 100.0, 8.955223880597014,
60, 725, 415, 0, 11.566265060240964, 100.0, 8.955223880597016,
61, 725, 415, 0, 11.566265060240964, 100.0, 8.955223880597016,
62, 1451, 831, 0, 11.552346570397113, 100.0, 8.955223880597018,
63, 1451, 831, 0, 11.552346570397113, 100.0, 8.955223880597018,
64, 2903, 1663, 0, 11.545399879735418, 100.0, 8.955223880597012,
65, 5545, 3327, 0, 11.541929666366096, 100.0, 8.955223880597005,
66, 501, 211, 0, 3.3175355450236967, 25.0, 2.5735294117647056,
67, 741, 423, 0, 3.309692671394799, 25.0, 2.5735294117647056,
68, 501, 211, 0, 6.6350710900473935, 50.0, 5.147058823529411,
69, 741, 423, 0, 6.619385342789598, 50.0, 5.147058823529411,
70, 501, 211, 0, 13.270142180094787, 100.0, 10.294117647058822,
71, 741, 423, 0, 13.238770685579196, 100.0, 10.294117647058822,
72, 741, 423, 0, 13.238770685579196, 100.0, 10.294117647058822,
73, 1483, 847, 0, 13.223140495867769, 100.0, 10.294117647058826,
74, 1483, 847, 0, 13.223140495867769, 100.0, 10.294117647058826,
75, 2967, 1695, 0, 13.215339233038348, 100.0, 10.294117647058828,
76, 5673, 3391, 0, 13.21144205249189, 100.0, 10.294117647058812,
77, 509, 215, 0, 3.7209302325581395, 25.0, 2.898550724637681,
78, 757, 431, 0, 3.7122969837587005, 25.0, 2.8985507246376807,
79, 509, 215, 0, 7.441860465116279, 50.0, 5.797101449275362,
80, 757, 431, 0, 7.424593967517401, 50.0, 5.797101449275361,
81, 509, 215, 0, 14.883720930232558, 100.0, 11.594202898550725,
82, 757, 431, 0, 14.849187935034802, 100.0, 11.594202898550723,
83, 757, 431, 0, 14.849187935034802, 100.0, 11.594202898550723,
84, 1515, 863, 0, 14.831981460023176, 100.0, 11.594202898550728,
85, 1515, 863, 0, 14.831981460023176, 100.0, 11.594202898550728,
86, 3031, 1727, 0, 14.823393167342212, 100.0, 11.594202898550728,
87, 5801, 3455, 0, 14.819102749638205, 100.0, 11.594202898550709,
88, 517, 219, 0, 4.109589041095891, 25.0, 3.214285714285714,
89, 773, 439, 0, 4.100227790432802, 25.0, 3.214285714285714,
90, 517, 219, 0, 8.219178082191782, 50.0, 6.428571428571428,
91, 773, 439, 0, 8.200455580865604, 50.0, 6.428571428571428,
92, 517, 219, 0, 16.438356164383563, 100.0, 12.857142857142856,
93, 773, 439, 0, 16.40091116173121, 100.0, 12.857142857142856,
94, 773, 439, 0, 16.40091116173121, 100.0, 12.857142857142856,
95, 1547, 879, 0, 16.38225255972696, 100.0, 12.857142857142856,
96, 1547, 879, 0, 16.38225255972696, 100.0, 12.857142857142856,
97, 3095, 1759, 0, 16.372939169982946, 100.0, 12.857142857142856,
98, 5929, 3519, 0, 16.36828644501279, 100.0, 12.857142857142833,
99, 525, 223, 0, 4.484304932735426, 25.0, 3.5211267605633805,
100, 789, 447, 0, 4.47427293064877, 25.0, 3.5211267605633805,
101, 525, 223, 0, 8.968609865470851, 50.0, 7.042253521126761,
102, 789, 447, 0, 8.94854586129754, 50.0, 7.042253521126761,
103, 525, 223, 0, 17.937219730941703, 100.0, 14.084507042253522,
104, 789, 447, 0, 17.89709172259508, 100.0, 14.084507042253522,
105, 789, 447, 0, 17.89709172259508, 100.0, 14.084507042253522,
106, 1579, 895, 0, 17.877094972067038, 100.0, 14.084507042253522,
107, 1579, 895, 0, 17.877094972067038, 100.0, 14.084507042253522,
108, 3159, 1791, 0, 17.86711334450028, 100.0, 14.084507042253513,
109, 6057, 3583, 0, 17.862126709461347, 100.0, 14.084507042253518,
110, 533, 227, 0, 4.845814977973569, 25.0, 3.8194444444444446,
111, 805, 455, 0, 4.835164835164835, 25.0, 3.8194444444444446,
112, 533, 227, 0, 9.691629955947137, 50.0, 7.638888888888889,
113, 805, 455, 0, 9.67032967032967, 50.0, 7.638888888888889,
114, 533, 227, 0, 19.383259911894275, 100.0, 15.277777777777779,
115, 805, 455, 0, 19.34065934065934, 100.0, 15.277777777777779,
116, 805, 455, 0, 19.34065934065934, 100.0, 15.277777777777779,
117, 1611, 911, 0, 19.319429198682766, 100.0, 15.277777777777773,
118, 1611, 911, 0, 19.319429198682766, 100.0, 15.277777777777773,
119, 3223, 1823, 0, 19.308831596269886, 100.0, 15.277777777777771,
120, 6185, 3647, 0, 19.30353715382506, 100.0, 15.277777777777784,
121, 541, 231, 0, 5.194805194805195, 25.0, 4.10958904109589,
122, 821, 463, 0, 5.183585313174946, 25.0, 4.10958904109589,
123, 541, 231, 0, 10.38961038961039, 50.0, 8.21917808219178,
124, 821, 463, 0, 10.367170626349893, 50.0, 8.21917808219178,
125, 541, 231, 0, 20.77922077922078, 100.0, 16.43835616438356,
126, 821, 463, 0, 20.734341252699785, 100.0, 16.43835616438356,
127, 821, 463, 0, 20.734341252699785, 100.0, 16.43835616438356,
128, 1643, 927, 0, 20.71197411003236, 100.0, 16.438356164383556,
129, 1643, 927, 0, 20.71197411003236, 100.0, 16.438356164383556,
130, 3287, 1855, 0, 20.700808625336926, 100.0, 16.438356164383546,
131, 6313, 3711, 0, 20.695230396119644, 100.0, 16.438356164383563,
132, 549, 235, 0, 5.531914893617022, 25.0, 4.391891891891892,
133, 837, 471, 0, 5.520169851380042, 25.0, 4.391891891891892,
134, 549, 235, 0, 11.063829787234043, 50.0, 8.783783783783784,
135, 837, 471, 0, 11.040339702760084, 50.0, 8.783783783783784,
136, 549, 235, 0, 22.127659574468087, 100.0, 17.56756756756757,
137, 837, 471, 0, 22.08067940552017, 100.0, 17.56756756756757,
138, 837, 471, 0, 22.08067940552017, 100.0, 17.56756756756757,
139, 1675, 943, 0, 22.057264050901377, 100.0, 17.567567567567576,
140, 1675, 943, 0, 22.057264050901377, 100.0, 17.567567567567576,
141, 3351, 1887, 0, 22.045574986751458, 100.0, 17.56756756756757,
142, 6441, 3775, 0, 22.039735099337747, 100.0, 17.567567567567558,
143, 557, 239, 0, 5.857740585774058, 25.0, 4.666666666666667,
144, 853, 479, 0, 5.845511482254698, 25.0, 4.666666666666668,
145, 557, 239, 0, 11.715481171548117, 50.0, 9.333333333333334,
146, 853, 479, 0, 11.691022964509395, 50.0, 9.333333333333336,
147, 557, 239, 0, 23.430962343096233, 100.0, 18.666666666666668,
148, 853, 479, 0, 23.38204592901879, 100.0, 18.66666666666667,
149, 853, 479, 0, 23.38204592901879, 100.0, 18.66666666666667,
150, 1707, 959, 0, 23.357664233576642, 100.0, 18.666666666666664,
151, 1707, 959, 0, 23.357664233576642, 100.0, 18.666666666666664,
152, 3415, 1919, 0, 23.34549244398124, 100.0, 18.66666666666666,
153, 6569, 3839, 0, 23.33941130502735, 100.0, 18.666666666666686,
154, 565, 243, 0, 6.172839506172839, 25.0, 4.934210526315789,
155, 869, 487, 0, 6.160164271047228, 25.0, 4.93421052631579,
156, 565, 243, 0, 12.345679012345679, 50.0, 9.868421052631579,
157, 869, 487, 0, 12.320328542094456, 50.0, 9.86842105263158,
158, 565, 243, 0, 24.691358024691358, 100.0, 19.736842105263158,
159, 869, 487, 0, 24.640657084188913, 100.0, 19.73684210526316,
160, 869, 487, 0, 24.640657084188913, 100.0, 19.73684210526316,
161, 1739, 975, 0, 24.615384615384617, 100.0, 19.736842105263154,
162, 1739, 975, 0, 24.615384615384617, 100.0, 19.736842105263154,
163, 3479, 1951, 0, 24.60276781137878, 100.0, 19.736842105263165,
164, 6697, 3903, 0, 24.596464258262873, 100.0, 19.736842105263175,
165, 573, 247, 0, 6.477732793522267, 25.0, 5.194805194805195,
166, 885, 495, 0, 6.4646464646464645, 25.0, 5.194805194805196,
167, 573, 247, 0, 12.955465587044534, 50.0, 10.38961038961039,
168, 885, 495, 0, 12.929292929292929, 50.0, 10.389610389610391,
169, 573, 247, 0, 25.910931174089068, 100.0, 20.77922077922078,
170, 885, 495, 0, 25.858585858585858, 100.0, 20.779220779220783,
171, 885, 495, 0, 25.858585858585858, 100.0, 20.779220779220783,
172, 1771, 991, 0, 25.832492431886983, 100.0, 20.779220779220783,
173, 1771, 991, 0, 25.832492431886983, 100.0, 20.779220779220783,
174, 3543, 1983, 0, 25.819465456379223, 100.0, 20.779220779220783,
175, 6825, 3967, 0, 25.812956894378623, 100.0, 20.779220779220783,
176, 581, 251, 0, 6.772908366533865, 25.0, 5.448717948717949,
177, 901, 503, 0, 6.759443339960239, 25.0, 5.44871794871795,
178, 581, 251, 0, 13.54581673306773, 50.0, 10.897435897435898,
179, 901, 503, 0, 13.518886679920477, 50.0, 10.8974358974359,
180, 581, 251, 0, 27.09163346613546, 100.0, 21.794871794871796,
181, 901, 503, 0, 27.037773359840955, 100.0, 21.7948717948718,
182, 901, 503, 0, 27.037773359840955, 100.0, 21.7948717948718,
183, 1803, 1007, 0, 27.010923535253227, 100.0, 21.794871794871803,
184, 1803, 1007, 0, 27.010923535253227, 100.0, 21.794871794871803,
185, 3607, 2015, 0, 26.997518610421835, 100.0, 21.794871794871803,
186, 6953, 4031, 0, 26.990821136194494, 100.0, 21.794871794871767,
187, 589, 255, 0, 7.0588235294117645, 25.0, 5.69620253164557,
188, 917, 511, 0, 7.045009784735812, 25.0, 5.696202531645568,
189, 589, 255, 0, 14.117647058823529, 50.0, 11.39240506329114,
190, 917, 511, 0, 14.090019569471623, 50.0, 11.392405063291136,
191, 589, 255, 0, 28.235294117647058, 100.0, 22.78481012658228,
192, 917, 511, 0, 28.180039138943247, 100.0, 22.784810126582272,
193, 917, 511, 0, 28.180039138943247, 100.0, 22.784810126582272,
194, 1835, 1023, 0, 28.1524926686217, 100.0, 22.78481012658227,
195, 1835, 1023, 0, 28.1524926686217, 100.0, 22.78481012658227,
196, 3671, 2047, 0, 28.138739618954567, 100.0, 22.78481012658229,
197, 7081, 4095, 0, 28.13186813186813, 100.0, 22.78481012658226,
198, 597, 259, 0, 7.335907335907336, 25.0, 5.9375,
199, 933, 519, 0, 7.321772639691715, 25.0, 5.9375,
200, 597, 259, 0, 14.671814671814673, 50.0, 11.875,
201, 933, 519, 0, 14.64354527938343, 50.0, 11.875,
202, 597, 259, 0, 29.343629343629345, 100.0, 23.75,
203, 933, 519, 0, 29.28709055876686, 100.0, 23.75,
204, 933, 519, 0, 29.28709055876686, 100.0, 23.75,
205, 1867, 1039, 0, 29.25890279114533, 100.0, 23.749999999999993,
206, 1867, 1039, 0, 29.25890279114533, 100.0, 23.749999999999993,
207, 3735, 2079, 0, 29.244829244829244, 100.0, 23.74999999999999,
208, 7209, 4159, 0, 29.237797547487375, 100.0, 23.75000000000003,
209, 605, 263, 0, 7.604562737642586, 25.0, 6.172839506172839,
210, 949, 527, 0, 7.590132827324478, 25.0, 6.172839506172839,
211, 605, 263, 0, 15.209125475285171, 50.0, 12.345679012345679,
212, 949, 527, 0, 15.180265654648956, 50.0, 12.345679012345679,
213, 605, 263, 0, 30.418250950570343, 100.0, 24.691358024691358,
214, 949, 527, 0, 30.36053130929791, 100.0, 24.691358024691358,
215, 949, 527, 0, 30.36053130929791, 100.0, 24.691358024691358,
216, 1899, 1055, 0, 30.33175355450237, 100.0, 24.691358024691368,
217, 1899, 1055, 0, 30.33175355450237, 100.0, 24.691358024691368,
218, 3799, 2111, 0, 30.317385125532923, 100.0, 24.69135802469137,
219, 7337, 4223, 0, 30.310206014681505, 100.0, 24.691358024691333,
220, 613, 267, 0, 7.865168539325842, 25.0, 6.402439024390244,
221, 965, 535, 0, 7.850467289719626, 25.0, 6.402439024390244,
222, 613, 267, 0, 15.730337078651685, 50.0, 12.804878048780488,
223, 965, 535, 0, 15.700934579439252, 50.0, 12.804878048780488,
224, 613, 267, 0, 31.46067415730337, 100.0, 25.609756097560975,
225, 965, 535, 0, 31.401869158878505, 100.0, 25.609756097560975,
226, 965, 535, 0, 31.401869158878505, 100.0, 25.609756097560975,
227, 1931, 1071, 0, 31.372549019607842, 100.0, 25.609756097560965,
228, 1931, 1071, 0, 31.372549019607842, 100.0, 25.609756097560965,
229, 3863, 2143, 0, 31.35790947270182, 100.0, 25.60975609756096,
230, 7465, 4287, 0, 31.350594821553535, 100.0, 25.60975609756096,
231, 621, 271, 0, 8.118081180811808, 25.0, 6.626506024096386,
232, 981, 543, 0, 8.103130755064457, 25.0, 6.626506024096386,
233, 621, 271, 0, 16.236162361623617, 50.0, 13.253012048192772,
234, 981, 543, 0, 16.206261510128915, 50.0, 13.253012048192772,
235, 621, 271, 0, 32.47232472324723, 100.0, 26.506024096385545,
236, 981, 543, 0, 32.41252302025783, 100.0, 26.506024096385545,
237, 981, 543, 0, 32.41252302025783, 100.0, 26.506024096385545,
238, 1963, 1087, 0, 32.38270469181233, 100.0, 26.50602409638555,
239, 1963, 1087, 0, 32.38270469181233, 100.0, 26.50602409638555,
240, 3927, 2175, 0, 32.367816091954026, 100.0, 26.506024096385534,
241, 7593, 4351, 0, 32.360376924844864, 100.0, 26.506024096385527,
242, 629, 275, 0, 8.363636363636363, 25.0, 6.845238095238096,
243, 997, 551, 0, 8.348457350272232, 25.0, 6.845238095238095,
244, 629, 275, 0, 16.727272727272727, 50.0, 13.690476190476192,
245, 997, 551, 0, 16.696914700544465, 50.0, 13.69047619047619,
246, 629, 275, 0, 33.45454545454545, 100.0, 27.380952380952383,
247, 997, 551, 0, 33.39382940108893, 100.0, 27.38095238095238,
248, 997, 551, 0, 33.39382940108893, 100.0, 27.38095238095238,
249, 1995, 1103, 0, 33.36355394378966, 100.0, 27.38095238095238,
250, 1995, 1103, 0, 33.36355394378966, 100.0, 27.38095238095238,
251, 3991, 2207, 0, 33.348436792025375, 100.0, 27.38095238095238,
252, 7721, 4415, 0, 33.34088335220838, 100.0, 27.38095238095239,
253, 637, 279, 0, 8.602150537634408, 25.0, 7.0588235294117645,
254, 1013, 559, 0, 8.586762075134168, 25.0, 7.058823529411764,
255, 637, 279, 0, 17.204301075268816, 50.0, 14.117647058823529,
256, 1013, 559, 0, 17.173524150268335, 50.0, 14.117647058823527,
257, 637, 279, 0, 34.40860215053763, 100.0, 28.235294117647058,
258, 1013, 559, 0, 34.34704830053667, 100.0, 28.235294117647054,
259, 1013, 559, 0, 34.34704830053667, 100.0, 28.235294117647054,
260, 2027, 1119, 0, 34.316353887399465, 100.0, 28.235294117647054,
261, 2027, 1119, 0, 34.316353887399465, 100.0, 28.235294117647054,
262, 4055, 2239, 0, 34.301027244305494, 100.0, 28.235294117647058,
263, 7849, 4479, 0, 34.29336905559277, 100.0, 28.235294117647076,
264, 645, 283, 0, 8.8339222614841, 25.0, 7.267441860465117,
265, 1029, 567, 0, 8.818342151675486, 25.0, 7.267441860465117,
266, 645, 283, 0, 17.6678445229682, 50.0, 14.534883720930234,
267, 1029, 567, 0, 17.63668430335097, 50.0, 14.534883720930234,
268, 645, 283, 0, 35.3356890459364, 100.0, 29.069767441860467,
269, 1029, 567, 0, 35.27336860670194, 100.0, 29.069767441860467,
270, 1029, 567, 0, 35.27336860670194, 100.0, 29.069767441860467,
271, 2059, 1135, 0, 35.242290748898675, 100.0, 29.06976744186046,
272, 2059, 1135, 0, 35.242290748898675, 100.0, 29.06976744186046,
273, 4119, 2271, 0, 35.22677234698371, 100.0, 29.069767441860446,
274, 7977, 4543, 0, 35.21901826986573, 100.0, 29.06976744186046,
275, 653, 287, 0, 9.059233449477352, 25.0, 7.471264367816093,
276, 1045, 575, 0, 9.043478260869565, 25.0, 7.471264367816093,
277, 653, 287, 0, 18.118466898954704, 50.0, 14.942528735632186,
278, 1045, 575, 0, 18.08695652173913, 50.0, 14.942528735632186,
279, 653, 287, 0, 36.23693379790941, 100.0, 29.88505747126437,
280, 1045, 575, 0, 36.17391304347826, 100.0, 29.88505747126437,
281, 1045, 575, 0, 36.17391304347826, 100.0, 29.88505747126437,
282, 2091, 1151, 0, 36.142484795829716, 100.0, 29.885057471264364,
283, 2091, 1151, 0, 36.142484795829716, 100.0, 29.885057471264364,
284, 4183, 2303, 0, 36.12679114198871, 100.0, 29.88505747126436,
285, 8105, 4607, 0, 36.11894942478837, 100.0, 29.885057471264385,
286, 661, 291, 0, 9.278350515463918, 25.0, 7.670454545454546,
287, 1061, 583, 0, 9.262435677530018, 25.0, 7.670454545454546,
288, 661, 291, 0, 18.556701030927837, 50.0, 15.340909090909092,
289, 1061, 583, 0, 18.524871355060036, 50.0, 15.340909090909092,
290, 661, 291, 0, 37.11340206185567, 100.0, 30.681818181818183,
291, 1061, 583, 0, 37.04974271012007, 100.0, 30.681818181818183,
292, 1061, 583, 0, 37.04974271012007, 100.0, 30.681818181818183,
293, 2123, 1167, 0, 37.01799485861183, 100.0, 30.681818181818176,
294, 2123, 1167, 0, 37.01799485861183, 100.0, 30.681818181818176,
295, 4247, 2335, 0, 37.00214132762313, 100.0, 30.681818181818173,
296, 8233, 4671, 0, 36.994219653179194, 100.0, 30.681818181818198,
297, 669, 295, 0, 9.491525423728813, 25.0, 7.865168539325842,
298, 1077, 591, 0, 9.475465313028765, 25.0, 7.8651685393258415,
299, 669, 295, 0, 18.983050847457626, 50.0, 15.730337078651685,
300, 1077, 591, 0, 18.95093062605753, 50.0, 15.730337078651683,
301, 669, 295, 0, 37.96610169491525, 100.0, 31.46067415730337,
302, 1077, 591, 0, 37.90186125211506, 100.0, 31.460674157303366,
303, 1077, 591, 0, 37.90186125211506, 100.0, 31.460674157303366,
304, 2155, 1183, 0, 37.8698224852071, 100.0, 31.460674157303366,
305, 2155, 1183, 0, 37.8698224852071, 100.0, 31.460674157303366,
306, 4311, 2367, 0, 37.8538234051542, 100.0, 31.460674157303366,
307, 8361, 4735, 0, 37.84582893347413, 100.0, 31.460674157303366,
308, 677, 299, 0, 9.698996655518394, 25.0, 8.055555555555555,
309, 1093, 599, 0, 9.68280467445743, 25.0, 8.055555555555555,
310, 677, 299, 0, 19.39799331103679, 50.0, 16.11111111111111,
311, 1093, 599, 0, 19.36560934891486, 50.0, 16.11111111111111,
312, 677, 299, 0, 38.79598662207358, 100.0, 32.22222222222222,
313, 1093, 599, 0, 38.73121869782972, 100.0, 32.22222222222222,
314, 1093, 599, 0, 38.73121869782972, 100.0, 32.22222222222222,
315, 2187, 1199, 0, 38.69891576313594, 100.0, 32.22222222222222,
316, 2187, 1199, 0, 38.69891576313594, 100.0, 32.22222222222222,
317, 4375, 2399, 0, 38.682784493538975, 100.0, 32.22222222222223,
318, 8489, 4799, 0, 38.67472390081267, 100.0, 32.22222222222226,
319, 685, 303, 0, 9.900990099009901, 25.0, 8.241758241758241,
320, 1109, 607, 0, 9.884678747940692, 25.0, 8.241758241758241,
321, 685, 303, 0, 19.801980198019802, 50.0, 16.483516483516482,
322, 1109, 607, 0, 19.769357495881383, 50.0, 16.483516483516482,
323, 685, 303, 0, 39.603960396039604, 100.0, 32.967032967032964,
324, 1109, 607, 0, 39.53871499176277, 100.0, 32.967032967032964,
325, 1109, 607, 0, 39.53871499176277, 100.0, 32.967032967032964,
326, 2219, 1215, 0, 39.50617283950617, 100.0, 32.967032967032964,
327, 2219, 1215, 0, 39.50617283950617, 100.0, 32.967032967032964,
328, 4439, 2431, 0, 39.48992184286302, 100.0, 32.96703296703297,
329, 8617, 4863, 0, 39.481801357186924, 100.0, 32.96703296703296,
330, 693, 307, 0, 10.09771986970684, 25.0, 8.423913043478262,
331, 1125, 615, 0, 10.08130081300813, 25.0, 8.423913043478262,
332, 693, 307, 0, 20.19543973941368, 50.0, 16.847826086956523,
333, 1125, 615, 0, 20.16260162601626, 50.0, 16.847826086956523,
334, 693, 307, 0, 40.39087947882736, 100.0, 33.69565217391305,
335, 1125, 615, 0, 40.32520325203252, 100.0, 33.69565217391305,
336, 1125, 615, 0, 40.32520325203252, 100.0, 33.69565217391305,
337, 2251, 1231, 0, 40.29244516653127, 100.0, 33.695652173913054,
338, 2251, 1231, 0, 40.29244516653127, 100.0, 33.695652173913054,
339, 4503, 2463, 0, 40.27608607389362, 100.0, 33.69565217391307,
340, 8745, 4927, 0, 40.26791150801705, 100.0, 33.695652173913025,
341, 701, 311, 0, 10.289389067524116, 25.0, 8.60215053763441,
342, 1141, 623, 0, 10.272873194221509, 25.0, 8.60215053763441,
343, 701, 311, 0, 20.578778135048232, 50.0, 17.20430107526882,
344, 1141, 623, 0, 20.545746388443018, 50.0, 17.20430107526882,
345, 701, 311, 0, 41.157556270096464, 100.0, 34.40860215053764,
346, 1141, 623, 0, 41.091492776886035, 100.0, 34.40860215053764,
347, 1141, 623, 0, 41.091492776886035, 100.0, 34.40860215053764,
348, 2283, 1247, 0, 41.05854049719326, 100.0, 34.40860215053763,
349, 2283, 1247, 0, 41.05854049719326, 100.0, 34.40860215053763,
350, 4567, 2495, 0, 41.04208416833667, 100.0, 34.40860215053762,
351, 8873, 4991, 0, 41.03386094970948, 100.0, 34.40860215053762,
352, 709, 315, 0, 10.476190476190476, 25.0, 8.77659574468085,
353, 1157, 631, 0, 10.45958795562599, 25.0, 8.77659574468085,
354, 709, 315, 0, 20.952380952380953, 50.0, 17.5531914893617,
355, 1157, 631, 0, 20.91917591125198, 50.0, 17.5531914893617,
356, 709, 315, 0, 41.904761904761905, 100.0, 35.1063829787234,
357, 1157, 631, 0, 41.83835182250396, 100.0, 35.1063829787234,
358, 1157, 631, 0, 41.83835182250396, 100.0, 35.1063829787234,
359, 2315, 1263, 0, 41.80522565320665, 100.0, 35.10638297872341,
360, 2315, 1263, 0, 41.80522565320665, 100.0, 35.10638297872341,
361, 4631, 2527, 0, 41.78868223189553, 100.0, 35.106382978723424,
362, 9001, 5055, 0, 41.78041543026706, 100.0, 35.106382978723374,
363, 717, 319, 0, 10.658307210031348, 25.0, 8.947368421052632,
364, 1173, 639, 0, 10.641627543035995, 25.0, 8.947368421052632,
365, 717, 319, 0, 21.316614420062695, 50.0, 17.894736842105264,
366, 1173, 639, 0, 21.28325508607199, 50.0, 17.894736842105264,
367, 717, 319, 0, 42.63322884012539, 100.0, 35.78947368421053,
368, 1173, 639, 0, 42.56651017214398, 100.0, 35.78947368421053,
369, 1173, 639, 0, 42.56651017214398, 100.0, 35.78947368421053,
370, 2347, 1279, 0, 42.53322908522283, 100.0, 35.789473684210535,
371, 2347, 1279, 0, 42.53322908522283, 100.0, 35.789473684210535,
372, 4695, 2559, 0, 42.51660805001954, 100.0, 35.78947368421054,
373, 9129, 5119, 0, 42.50830240281305, 100.0, 35.78947368421054,
374, 725, 323, 0, 10.8359133126935, 25.0, 9.114583333333332,
375, 1189, 647, 0, 10.819165378670789, 25.0, 9.114583333333334,
376, 725, 323, 0, 21.671826625387, 50.0, 18.229166666666664,
377, 1189, 647, 0, 21.638330757341578, 50.0, 18.229166666666668,
378, 725, 323, 0, 43.343653250774, 100.0, 36.45833333333333,
379, 1189, 647, 0, 43.276661514683155, 100.0, 36.458333333333336,
380, 1189, 647, 0, 43.276661514683155, 100.0, 36.458333333333336,
381, 2379, 1295, 0, 43.24324324324324, 100.0, 36.45833333333333,
382, 2379, 1295, 0, 43.24324324324324, 100.0, 36.45833333333333,
383, 4759, 2591, 0, 43.22655345426476, 100.0, 36.45833333333334,
384, 9257, 5183, 0, 43.218213389928614, 100.0, 36.45833333333331,
385, 733, 327, 0, 11.009174311926605, 25.0, 9.278350515463918,
386, 1205, 655, 0, 10.992366412213741, 25.0, 9.278350515463918,
387, 733, 327, 0, 22.01834862385321, 50.0, 18.556701030927837,
