LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.0855614973262032, 1.3689839572192513, 0.3422459893048128, 0.015209125475285171, 0.973384030418251, 16.0,
1, 0.08533333333333333, 1.3653333333333333, 0.3413333333333333, 0.015209125475285171, 1.946768060836502, 16.0,
2, 0.1711229946524064, 2.7379679144385025, 0.3422459893048128, 0.030418250950570342, 1.946768060836502, 16.0,
3, 0.17066666666666666, 2.7306666666666666, 0.3413333333333333, 0.030418250950570342, 3.893536121673004, 16.0,
4, 0.3422459893048128, 5.475935828877005, 0.3422459893048128, 0.060836501901140684, 3.893536121673004, 16.0,
5, 0.3413333333333333, 5.461333333333333, 0.3413333333333333, 0.060836501901140684, 7.787072243346008, 16.0,
6, 0.3413333333333333, 5.461333333333333, 0.3413333333333333, 0.12167300380228137, 7.787072243346008, 16.0,
7, 0.340878828229028, 5.454061251664448, 0.340878828229028, 0.12167300380228137, 7.801904761904762, 16.0,
8, 0.340878828229028, 5.454061251664448, 0.340878828229028, 0.24334600760456274, 7.801904761904762, 16.0,
9, 0.3406520292747838, 5.45043246839654, 0.3406520292747838, 0.24334600760456274, 7.809342230695901, 16.0,
10, 0.34053874293315595, 5.448619886930495, 0.34053874293315595, 0.4866920152091255, 8.928610354223434, 16.0,
11, 0.16753926701570682, 1.3403141361256545, 0.6701570680628273, 0.030418250950570342, 0.973384030418251, 16.0,
12, 0.1671018276762402, 1.3368146214099217, 0.6684073107049608, 0.030418250950570342, 1.946768060836502, 16.0,
13, 0.33507853403141363, 2.680628272251309, 0.6701570680628273, 0.060836501901140684, 1.946768060836502, 16.0,
14, 0.3342036553524804, 2.6736292428198434, 0.6684073107049608, 0.060836501901140684, 3.893536121673004, 16.0,
15, 0.6701570680628273, 5.361256544502618, 0.6701570680628273, 0.12167300380228137, 3.893536121673004, 16.0,
16, 0.6684073107049608, 5.347258485639687, 0.6684073107049608, 0.12167300380228137, 7.787072243346008, 16.0,
17, 0.6684073107049608, 5.347258485639687, 0.6684073107049608, 0.24334600760456274, 7.787072243346008, 16.0,
18, 0.6675358539765319, 5.340286831812255, 0.6675358539765319, 0.24334600760456274, 7.801904761904762, 16.0,
19, 0.6675358539765319, 5.340286831812255, 0.6675358539765319, 0.4866920152091255, 7.801904761904762, 16.0,
20, 0.6671009771986971, 5.336807817589577, 0.6671009771986971, 0.4866920152091255, 7.809342230695901, 16.0,
21, 0.6668837512211007, 5.335070009768805, 0.6668837512211007, 0.973384030418251, 8.928610354223434, 16.0,
22, 0.24615384615384617, 1.3128205128205128, 0.9846153846153847, 0.045627376425855515, 0.973384030418251, 16.0,
23, 0.24552429667519182, 1.3094629156010231, 0.9820971867007673, 0.045627376425855515, 1.946768060836502, 16.0,
24, 0.49230769230769234, 2.6256410256410256, 0.9846153846153847, 0.09125475285171103, 1.946768060836502, 16.0,
25, 0.49104859335038364, 2.6189258312020463, 0.9820971867007673, 0.09125475285171103, 3.893536121673004, 16.0,
26, 0.9846153846153847, 5.251282051282051, 0.9846153846153847, 0.18250950570342206, 3.893536121673004, 16.0,
27, 0.9820971867007673, 5.2378516624040925, 0.9820971867007673, 0.18250950570342206, 7.787072243346008, 16.0,
28, 0.9820971867007673, 5.2378516624040925, 0.9820971867007673, 0.3650190114068441, 7.787072243346008, 16.0,
29, 0.9808429118773946, 5.231162196679438, 0.9808429118773946, 0.3650190114068441, 7.801904761904762, 16.0,
30, 0.9808429118773946, 5.231162196679438, 0.9808429118773946, 0.7300380228136882, 7.801904761904762, 16.0,
31, 0.9802169751116784, 5.227823867262285, 0.9802169751116784, 0.7300380228136882, 7.809342230695901, 16.0,
32, 0.9799043062200957, 5.22615629984051, 0.9799043062200957, 1.4600760456273765, 8.928610354223434, 16.0,
33, 0.32160804020100503, 1.2864321608040201, 1.2864321608040201, 0.060836501901140684, 0.973384030418251, 16.0,
34, 0.3208020050125313, 1.2832080200501252, 1.2832080200501252, 0.060836501901140684, 1.946768060836502, 16.0,
35, 0.6432160804020101, 2.5728643216080402, 1.2864321608040201, 0.12167300380228137, 1.946768060836502, 16.0,
36, 0.6416040100250626, 2.5664160401002505, 1.2832080200501252, 0.12167300380228137, 3.893536121673004, 16.0,
37, 1.2864321608040201, 5.1457286432160805, 1.2864321608040201, 0.24334600760456274, 3.893536121673004, 16.0,
38, 1.2832080200501252, 5.132832080200501, 1.2832080200501252, 0.24334600760456274, 7.787072243346008, 16.0,
39, 1.2832080200501252, 5.132832080200501, 1.2832080200501252, 0.4866920152091255, 7.787072243346008, 16.0,
40, 1.281602002503129, 5.126408010012516, 1.281602002503129, 0.4866920152091255, 7.801904761904762, 16.0,
41, 1.281602002503129, 5.126408010012516, 1.281602002503129, 0.973384030418251, 7.801904761904762, 16.0,
42, 1.2808005003126954, 5.123202001250782, 1.2808005003126954, 0.973384030418251, 7.809342230695901, 16.0,
43, 1.2804001250390746, 5.1216005001562985, 1.2804001250390746, 1.946768060836502, 8.928610354223434, 16.0,
44, 0.39408866995073893, 1.2610837438423645, 1.5763546798029557, 0.07604562737642585, 0.973384030418251, 16.0,
45, 0.3931203931203931, 1.257985257985258, 1.5724815724815724, 0.07604562737642585, 1.946768060836502, 16.0,
46, 0.7881773399014779, 2.522167487684729, 1.5763546798029557, 0.1520912547528517, 1.946768060836502, 16.0,
47, 0.7862407862407862, 2.515970515970516, 1.5724815724815724, 0.1520912547528517, 3.893536121673004, 16.0,
48, 1.5763546798029557, 5.044334975369458, 1.5763546798029557, 0.3041825095057034, 3.893536121673004, 16.0,
49, 1.5724815724815724, 5.031941031941032, 1.5724815724815724, 0.3041825095057034, 7.787072243346008, 16.0,
50, 1.5724815724815724, 5.031941031941032, 1.5724815724815724, 0.6083650190114068, 7.787072243346008, 16.0,
51, 1.5705521472392638, 5.0257668711656445, 1.5705521472392638, 0.6083650190114068, 7.801904761904762, 16.0,
