config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
ogbn_arxiv_deepres8_w128_s17,4,5,128,128,O0,1048576,169343,2315598,21777093,288854721,2329548,1.0325011199228056,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,35249824,0.7227651702297835,4448448,454681856,375995840,0,0,19879536,86702976,86249472,2157867,1649921,7104404,5874935,561264368,486573296,0.13307645426726966,17903,21168,2213607,1939748,1921845,1.141182772195151,1.1518134917227976,True,True
ogbn_arxiv_deepres8_w128_s17,6,7,128,128,O0,1048576,169343,2315598,20646660,274715484,2214888,1.0320855009040222,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,32305270,0.6623898028787071,4080768,454538560,306968704,0,0,19879536,86691200,74431488,2157774,1611401,7102165,4796386,561109296,405360496,0.2775730167193665,16500,21168,2213002,1621108,1604608,1.3651169447069536,1.379154285657307,True,True
