config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
yelp_deepres8_w128_s7_balanced_fallback,4,5,64,128,524288,15335637,15485464,7158862,179212,48612,363171,358799,99.8954846585414,True,True,15873648,16072087,0.98765319027952,15514849,15713288,True,aggregation+combination+support_io; energy_pending
yelp_deepres8_w128_s7_balanced_fallback,6,7,64,128,524288,15335637,15485585,7107013,179212,48677,361741,358799,99.8954846585414,True,True,15873648,16072273,0.9876417604404804,15514849,15713474,True,aggregation+combination+support_io; energy_pending
