config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
yelp_deepres8_w128_s7_balanced_fallback,4,5,64,128,O0,524288,716847,13954819,92971532,1794660042,14317247,1.0211786804195038,11202,11202,"{""A2_CAUSAL_COHORT"": 11202}",229391040,99557036,0.43400577459346273,12785216,3441523968,3441523968,0,0,117373336,367025664,392596096,2045464,2045464,53773812,53773812,3925922968,3964278616,-0.009769842228855463,55349,179212,15514849,15720025,15664676,0.9869481123598722,0.9904353591481879,True,True
yelp_deepres8_w128_s7_balanced_fallback,6,7,64,128,O0,524288,716847,13954819,92605678,1781893628,14213864,1.021045923000424,11202,11202,"{""A2_CAUSAL_COHORT"": 11202}",229391040,99690118,0.43458592802927265,12795584,3441523968,3441523968,0,0,117373336,367025664,392616832,2045464,2045464,53773812,53773812,3925922968,3964309720,-0.009777764951805823,55379,179212,15514849,15720176,15664797,0.986938632239232,0.9904277087025131,True,True
