config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
flickr_deepres8_w128_s7,4,5,128,128,O1,524288,89250,899756,11702545,117822684,939179,1.020313368914525,698,698,"{""A2_CAUSAL_COHORT"": 698}",25704000,9656888,0.3756959228135699,1228992,187437184,171441600,0,0,7912056,45696000,45009792,670318,637927,2928706,2678775,241045240,225592440,0.0641074679591267,5037,11157,952740,897415,892378,1.0616492926906727,1.067641739262958,True,True
flickr_deepres8_w128_s7,6,7,128,128,O1,524288,89250,899756,11708980,118235165,942501,1.0203698821271037,698,698,"{""A2_CAUSAL_COHORT"": 698}",25704000,9901755,0.3852223389355742,1260416,187437184,171118912,0,0,7912056,45696000,44994048,670318,649769,2928706,2673733,241045240,225285432,0.06538112098791082,5185,11157,952740,896364,891179,1.062894092132214,1.0690781537715768,True,True
