config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
ogbn_arxiv_deepres8_w128_s7,4,5,128,128,O0,524288,169343,2315598,21393359,284284704,2293661,1.0327829846203973,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,34577627,0.7089823899488678,4366208,497161856,391708224,0,0,19879536,86703104,82344064,1494213,1052523,7768154,6120441,603744496,498298032,0.174654120573548,17533,21168,2379545,1985178,1967645,1.1986557376718863,1.2093365419066955,True,True
ogbn_arxiv_deepres8_w128_s7,6,7,128,128,O0,524288,169343,2315598,20530033,271099182,2185346,1.031995806239902,1323,1323,"{""A2_CAUSAL_COHORT"": 1323}",48770784,31291331,0.641599917688426,3953792,497133952,332891712,0,0,19879536,86702336,72839296,1493990,1018422,7767718,5201433,603715824,429564336,0.2884659985324486,15854,21168,2379433,1715008,1699154,1.3874180178751352,1.400363357294277,True,True
