config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_deepres8_w128_s7,4,5,128,128,524288,2358377,1946477,1146893,21168,16884,83568,340191,99.55818937008915,True,True,2719736,2324720,1.1699198183006987,2379545,1984529,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_deepres8_w128_s7,6,7,128,128,524288,2358265,1677986,1092865,21168,15279,80196,340191,99.55818937008915,True,True,2719624,2054624,1.3236601928138676,2379433,1714433,True,aggregation+combination+support_io; energy_pending
