config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_deepres8_w128_s17,4,5,64,128,524288,2457334,2509967,1165012,42336,17215,85067,85047,99.55906733923595,True,True,2584717,2654565,0.9736875909989019,2499670,2569518,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_deepres8_w128_s17,6,7,64,128,524288,2457334,2505575,1107539,42336,15752,80652,85047,99.55906733923595,True,True,2584717,2648710,0.9758399371769654,2499670,2563663,True,aggregation+combination+support_io; energy_pending
