config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_deepres8_w128_s17,4,5,128,128,524288,2358631,2036718,1165012,21168,17212,85067,340191,99.55818937008915,True,True,2719990,2415289,1.1261550895151677,2379799,2075098,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_deepres8_w128_s17,6,7,128,128,524288,2358001,1714533,1107539,21168,15775,80652,340191,99.55818937008915,True,True,2719360,2091667,1.3000922230928729,2379169,1751476,True,aggregation+combination+support_io; energy_pending
