config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
yelp_deepres8_w128_s7_balanced_fallback,4,5,128,128,524288,14880809,13773934,7158862,89606,48801,363171,1435199,99.89527584676411,True,True,16405614,15347540,1.0689409507973264,14970415,13912341,True,aggregation+combination+support_io; energy_pending
yelp_deepres8_w128_s7_balanced_fallback,6,7,128,128,524288,14882231,13574125,7107013,89606,48863,361741,1435199,99.89527584676411,True,True,16407036,15147793,1.0831304599950633,14971837,13712594,True,aggregation+combination+support_io; energy_pending
