task_id,stage,status,depends_on,estimated_minutes,started_utc,finished_utc,wall_seconds,log,command,reason
traffic_controls_arxiv,controls,SUCCEEDED,,180,2026-07-29T10:14:23Z,2026-07-29T10:18:01Z,218.0,artifacts_hpca_xorflow/complete_suite/paper_suite_controls_20260729_v1/traffic_controls_arxiv.log,PYTHONPATH=src python -m mosaic_validation.hpca_format_controls --configs ogbn_arxiv_deepres8_w128_s17 --max-pairs 1 --output results_hpca_xorflow/complete_suite/controls/arxiv_s17/format_controls.csv --audit-output results_hpca_xorflow/complete_suite/controls/arxiv_s17/control_audit.csv,
