config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,edge_order,feature_cache_bytes,nodes,edges,pair_active_values,aggregation_active_values,aggregation_simd_cycles_8x16,aggregation_load_imbalance,selected_xorflow_tile_slices,total_tile_slices,anchor_variants,beicsr_support_bits,xorflow_support_bits,support_ratio_to_beicsr,xorflow_metadata_read_bytes,beicsr_feature_read_bytes,xorflow_feature_read_bytes,beicsr_writeback_bytes,xorflow_writeback_bytes,topology_bytes,beicsr_output_write_bytes,xorflow_output_write_bytes,beicsr_cache_hits,xorflow_cache_hits,beicsr_cache_misses,xorflow_cache_misses,beicsr_total_bytes,xorflow_total_bytes,traffic_reduction,support_decode_cycles,descriptor_cycles,beicsr_serialized_cycles,xorflow_serialized_cycles,xorflow_overlapped_cycles,serialized_speedup,double_buffered_speedup,exact_decode_pass,causal_deployable
flickr_deepres8_w128_s7,4,5,128,128,O0,262144,89250,899756,11702545,117822684,939179,1.020313368914525,698,698,"{""A2_CAUSAL_COHORT"": 698}",25704000,9656888,0.3756959228135699,1228992,201790720,184871616,0,0,7912056,45696000,45009792,446044,428083,3152980,2888619,255398776,239022456,0.06412058920752228,5037,11157,1008809,949876,944839,1.0620428350647875,1.0677046565605357,True,True
flickr_deepres8_w128_s7,6,7,128,128,O0,262144,89250,899756,11708980,118235165,942501,1.0203698821271037,698,698,"{""A2_CAUSAL_COHORT"": 698}",25704000,9901755,0.3852223389355742,1260416,201790720,184668480,0,0,7912056,45696000,44994048,446044,438057,3152980,2885445,255398776,238835000,0.0648545629678351,5185,11157,1008809,949292,944107,1.0626961988513546,1.0685324862542063,True,True
