source_config_id,control_type,seed,density,density_delta,per_layer_density_max_delta,row_count_multiset_preserved,support_sha256
ogbn_arxiv_deepres8_w128_s17,real_trained,7007,0.5025906531972092,0.0,0.0,True,b351bc455ac3acce673bd713bc141ddb256eeda59588b3000bf16f1d13fe6618
ogbn_arxiv_deepres8_w128_s17,density_matched_independent,7007,0.5026376754575034,4.702226029418277e-05,0.00017041965124037217,False,6527bcd1be1053cb206942102aaab88102cc4a903fb05b7117da0922759d39f8
ogbn_arxiv_deepres8_w128_s17,node_permuted_within_rcm_tile,7007,0.5025906531972092,0.0,0.0,True,1fa081b434423e85330494018cd8f6c4c580ae70f8994b4146814cc100d57439
ogbn_arxiv_deepres8_w128_s17,temporally_shuffled,7007,0.5025906531972092,0.0,0.07449179512882143,False,95e3500f4dfc7867ea7c7187c93250bce6318b2712dfb7c086812bcafd26d373
