config_id,dataset,model,attempt,valid,epochs,best_epoch,train_accuracy,val_accuracy,test_accuracy,epoch2_val_loss,best_val_loss,train_seconds,trace_seconds,peak_gpu_memory_mb,median_density,median_temporal_flip
cora_deepres28_w128,Cora,deepres_v2,primary,True,80,20,0.9928571581840515,0.7580000162124634,0.7570000290870667,2.0168368816375732,0.8613830804824829,18.421850077000272,0.3408689530006086,349.9619140625,0.4520186138293944,0.06418845567317687
pubmed_deepres28_w128,PubMed,deepres_v2,primary,False,74,14,0.6666666865348816,0.6040000319480896,0.612000048160553,1.066494107246399,0.8869205117225647,111.54458330099988,1.286691504999908,2133.072265625,0.4880900682152457,0.049097052576362946
pubmed_deepres28_w128,PubMed,deepres_v2,fallback,False,96,36,0.9666666984558105,0.7380000352859497,0.7320000529289246,1.1571816205978394,0.8192803859710693,144.61382529099865,1.0409390620006889,2133.072265625,0.42079071201247653,0.04709141587255968
