config_id,window_start,W,grouping_method,fraction_absent,fraction_regular,fraction_delta,regular_occupancy_mean,delta_occupancy_mean,regular_capture,padding_fraction,delta_fraction,metadata_bits_per_nnz,flips_per_node_feature
cora_deepres28_w128,12,4,window_cost_cluster,0.2000919117647059,0.32159926470588235,0.4783088235294118,0.9536604208345241,0.31619817688316676,0.6690711373760564,0.046477236005888475,0.3309288626239436,0.8372030037775542,0.034002261816839
cora_deepres28_w128,12,4,window_global_oracle,0.1988970588235294,0.32224264705882355,0.4788602941176471,0.9495904342555619,0.3172348848368522,0.669387639414424,0.05039047142499732,0.330612360585576,0.8232832126374068,0.0336656819300837
cora_deepres28_w128,16,4,random_balanced_window,0.10376838235294118,0.1427389705882353,0.7534926470588236,0.8893321394075981,0.40452854354720663,0.2915181039190505,0.11178559798094928,0.7084818960809495,1.3014313794583436,0.03156350012309207
cora_deepres28_w128,16,4,rcm_contiguous_window,0.12454044117647059,0.20248161764705883,0.6729779411764706,0.9080763447571494,0.3683372883092051,0.4239144412175827,0.09255777040553681,0.5760855587824173,1.1581431312657295,0.030622038096996554
cora_deepres28_w128,16,4,first_layer_rcm_cost_reused,0.2275735294117647,0.3003676470588235,0.47205882352941175,0.9491685472766218,0.3106649143302181,0.659351395223391,0.051034976733453835,0.34064860477660897,0.8509518314342353,0.030107551698670607
cora_deepres28_w128,16,4,window_cost_cluster,0.23823529411764705,0.29770220588235297,0.4640625,0.9553416370793455,0.31750965537730247,0.6577414899639775,0.04482994451127236,0.3422585100360225,0.841853528681865,0.030397972058099458
cora_deepres28_w128,16,4,window_global_oracle,0.23768382352941175,0.2936580882352941,0.4686580882352941,0.9470471439749609,0.3280955824671504,0.6435028465596625,0.05279006882989184,0.3564971534403375,0.8306175923900246,0.029640186484490398
cora_deepres28_w128,20,4,random_balanced_window,0.1297794117647059,0.1302389705882353,0.7399816176470588,0.889524523641496,0.40240595112408395,0.2774205584012999,0.11166257257704332,0.7225794415987,1.304763532008522,0.02683695685622846
cora_deepres28_w128,20,4,rcm_contiguous_window,0.15119485294117646,0.18998161764705881,0.6588235294117647,0.9078691944847606,0.3660241263253348,0.4149147613352256,0.0927836230558097,0.5850852386647745,1.16128222384172,0.026118599212210734
cora_deepres28_w128,20,4,first_layer_rcm_cost_reused,0.2560661764705882,0.2806985294117647,0.4632352941176471,0.9526118410281599,0.31566468253968255,0.6453799562735587,0.04756905849903256,0.35462004372644124,0.8569545614628482,0.025640655773018217
cora_deepres28_w128,20,4,window_cost_cluster,0.26112132352941175,0.2809742647058823,0.45790441176470587,0.9559371933267911,0.31672552438779605,0.648286334964067,0.044224244293645895,0.3517136650359331,0.8486695515424555,0.025601227843426885
cora_deepres28_w128,20,4,window_global_oracle,0.3035845588235294,0.3084558823529412,0.3879595588235294,0.9616046819129916,0.30174536543473107,0.7177953365436585,0.03825686787516352,0.28220466345634154,0.7304059166687007,0.025691623584441162
cora_deepres28_w128,24,4,random_balanced_window,0.15615808823529412,0.1285845588235294,0.7152573529411764,0.8894053788420301,0.392453538614752,0.28709821070075414,0.11177613153853103,0.7129017892992459,1.274702330980209,0.020671774987690794
cora_deepres28_w128,24,4,rcm_contiguous_window,0.18382352941176472,0.18409926470588237,0.6320772058823529,0.9094428669495757,0.3601479569579759,0.4219691052043714,0.09122460851518772,0.5780308947956286,1.128317065870449,0.02001592503692762
cora_deepres28_w128,24,4,first_layer_rcm_cost_reused,0.28667279411764707,0.2766544117647059,0.43667279411764703,0.9515536752491693,0.3018680277836245,0.6655211306677569,0.04867314354885837,0.33447886933224313,0.8119082208481468,0.01920620999507632
cora_deepres28_w128,24,4,window_cost_cluster,0.29237132352941175,0.27444852941176473,0.4331801470588235,0.9565200100468854,0.30600102111181837,0.6636504332717676,0.04368293709236272,0.3363495667282324,0.8077762609412984,0.019319685499753814
cora_deepres28_w128,24,4,window_global_oracle,0.3400735294117647,0.2922794117647059,0.36764705882352944,0.960564072327044,0.311199609375,0.7122392886604711,0.0393157469770373,0.28776071133952885,0.6910885451266964,0.019009070347119645
pubmed_deepres28_w128,4,4,random_balanced_window,0.14352461507293354,0.2993187803889789,0.5571566045380876,0.9358668408139091,0.37428852665787915,0.5728321222450512,0.06424091709823972,0.4271678777549488,0.9078848576937485,0.04602891328971615
pubmed_deepres28_w128,4,4,rcm_contiguous_window,0.17243213128038898,0.326364971636953,0.501202897082658,0.9437016246362754,0.36047016711719676,0.6299382726059453,0.05638331337402926,0.3700617273940548,0.8240627376703321,0.04628844503896806
pubmed_deepres28_w128,4,4,first_layer_rcm_cost_reused,0.2973434967585089,0.3914606969205835,0.3111958063209076,0.9694710566535127,0.3507438992757456,0.7764885358777809,0.030561702437809635,0.22351146412221912,0.5462724372955731,0.04704168145931599
pubmed_deepres28_w128,4,4,window_cost_cluster,0.29877431118314424,0.39267625607779577,0.30854943273906,0.9703759834902618,0.3487811884438608,0.779631459970843,0.029655342578557835,0.22036854002915693,0.5433048520829042,0.0471789096972156
pubmed_deepres28_w128,4,4,window_global_oracle,0.35118263776337116,0.4132521272285251,0.23556523500810372,0.9790560272849833,0.356930801171791,0.8280144503561913,0.020921897081015575,0.1719855496438087,0.4082310759685598,0.048350170538114315
pubmed_deepres28_w128,8,4,random_balanced_window,0.1930333265802269,0.27206999594813613,0.5348966774716369,0.9394351817377949,0.3668888629154436,0.5651749955552613,0.06067342123403964,0.4348250044447387,0.8826779709543178,0.03155404177444168
pubmed_deepres28_w128,8,4,rcm_contiguous_window,0.21992757293354942,0.3037505064829822,0.4763219205834684,0.9475792941556547,0.34433029899250356,0.6366124141825638,0.05250275052628694,0.36338758581743624,0.7928019566934477,0.03131511407245862
