config_id,model_valid,segment_start,segment_end,W,method,panel_builder,panel_width,number_of_panels,topology_tile_rows,rho_residual,escape_enabled,total_nnz,dense_panel_slots,dense_panel_true_nnz,dense_panel_holes,residual_nnz,panel_feature_metadata_bits,row_list_metadata_bits,residual_metadata_bits,descriptor_bits,dense_value_bytes,residual_value_bytes,total_transfer_bytes,byte_ratio_to_dense,byte_ratio_to_R0,byte_ratio_to_phase0,byte_ratio_to_phase2_anchor,regular_scalesim_cycles,residual_cycles,gather_cycles,decoder_cycles,output_init_cycles,output_add_cycles,weight_pack_cycles,total_hybrid_cycles,hybrid_speedup_vs_dense,independently_decodable,deployable,exact_decode_pass,numeric_equivalence_pass
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,16,8,128,1.5,True,2116594,803504,708240,95264,1408354,2048,6176,3644640,8208,3214016,5702016,9373824,0.5200616407226452,0.8019294576274898,0.6903208533336483,0.5956575212586708,708149.0,2112531.0,25116.0,58978.0,140816,904284,512,3118535.0,0.6672716515928152,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,16,8,128,1.5,True,2116594,0,0,0,2116594,2048,1736,4510498,8208,0,8532800,9098240,0.5047721849789797,0.7783532812825089,0.6700258934490697,0.5781455984469613,0.0,3174891.0,0.0,72868.0,140816,985692,512,3259375.0,0.6384383509108341,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,32,4,128,1.5,True,2116594,4259840,2025256,2234584,91338,2048,10468,262080,4120,17039360,368320,17442624,0.9677202874673333,1.4922142771104128,1.2845352210643142,1.1083875882550176,1999920.0,137007.0,133120.0,5240.0,140816,422448,512,2820343.0,0.7378216053862953,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,32,4,128,1.5,True,2116594,2554656,1600276,954380,516318,2048,6628,1822552,4120,10218624,2081408,12529536,0.6951411771389615,1.0719002201027146,0.9227184106928684,0.7961865249743628,1199640.0,774477.0,79833.0,29531.0,140816,419412,512,2415357.0,0.8615330984198195,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,32,4,128,1.5,True,2116594,2615808,1696059,919749,420535,2048,7468,1810142,4120,10463232,1707584,12398912,0.6878941313487104,1.0607253534236376,0.9130988070875676,0.7878860525036941,1296737.0,630802.5,81744.0,29249.0,140816,416656,512,2378059.5,0.8750453888979649,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,4,128,1.5,False,2116594,2580864,1690083,890781,426511,2048,7468,1855745,2976,10323456,1732416,12289472,0.6818223781388478,1.051362775265273,0.9050392665853314,0.7809317125111203,1288001.0,639766.5,80652.0,29961.0,140816,416656,512,2373539.5,0.8767117631705729,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,4,128,1.5,True,2116594,2580864,1690083,890781,426511,2048,7468,1855745,4120,10323456,1732416,12289664,0.6818330303374617,1.0513792008409895,0.9050534061300721,0.7809439131075985,1288001.0,639766.5,80652.0,29961.0,140816,416656,512,2373539.5,0.8767117631705729,True,True,True,True
cora_deepres28_w128,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,32,4,128,1.5,True,2116594,0,0,0,2116594,2048,868,4508400,4120,0,8500288,9064832,0.5029187024201796,0.7754952311078503,0.6675656126641765,0.5760226946597546,0.0,3174891.0,0.0,71640.0,140816,422448,512,3258059.0,0.6386962298718347,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,4,32,128,1.5,True,1703976,0,0,0,1703976,2048,6944,4118653,32032,0,7070784,7590848,0.45623692146725753,0.7599115838031778,0.65415082087284,0.5644474661438539,0.0,2555964.0,0.0,72767.0,129984,3451620,512,2644219.0,0.7264299969102408,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,4,32,128,1.5,True,1703976,0,0,0,1703976,2048,6944,3548023,32032,0,7048128,7496832,0.4505862259970458,0.7504997437211687,0.6460488744796069,0.5574565353575991,0.0,2555964.0,0.0,63558.0,129984,2929464,512,2635010.0,0.7289687705169999,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,4,32,128,1.5,True,1703976,0,0,0,1703976,2048,6944,3461649,32032,0,7047360,7485312,0.4498938330871492,0.7493464889800102,0.6450561240706335,0.5565999202850832,0.0,2555964.0,0.0,62062.0,129984,2232972,512,2633514.0,0.7293828701878934,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,4,32,128,1.5,False,1703976,0,0,0,1703976,2048,6944,3461649,23584,0,7047360,7484288,0.44983228705071393,0.7492439774474628,0.6449678795898358,0.5565237767230817,0.0,2555964.0,0.0,62062.0,129984,2232972,512,2633514.0,0.7293828701878934,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,4,32,128,1.5,True,1703976,0,0,0,1703976,2048,6944,3461649,32032,0,7047360,7485312,0.4498938330871492,0.7493464889800102,0.6450561240706335,0.5565999202850832,0.0,2555964.0,0.0,62062.0,129984,2232972,512,2633514.0,0.7293828701878934,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,4,32,128,1.5,True,1703976,0,0,0,1703976,2048,6944,4118653,32032,0,7070784,7590848,0.45623692146725753,0.7599115838031778,0.65415082087284,0.5644474661438539,0.0,2555964.0,0.0,72767.0,129984,3451620,512,2641403.0,0.7272044440019186,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,8,16,128,1.5,True,1703976,0,0,0,1703976,2048,3472,4162573,16032,0,6941056,7464192,0.4486244460856721,0.7472321886212199,0.6432360816541822,0.555029459318804,0.0,2555964.0,0.0,69370.0,129984,1920668,512,2639062.0,0.7278495162296301,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,8,16,128,1.5,True,1703976,0,0,0,1703976,2048,3472,3571437,16032,0,6936320,7385536,0.4438969411619892,0.7393580215274218,0.6364578024729136,0.5491806819625704,0.0,2555964.0,0.0,59828.0,129984,1585628,512,2629520.0,0.7304907359518087,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,8,16,128,1.5,True,1703976,0,0,0,1703976,2048,3472,3521005,16032,0,6934208,7377088,0.44338918636139835,0.7385123013839057,0.6357297855063332,0.5485524975760587,0.0,2555964.0,0.0,58966.0,129984,1310812,512,2628658.0,0.730730281383124,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,8,16,128,1.5,False,1703976,0,0,0,1703976,2048,3472,3521005,11808,0,6934208,7376576,0.4433584133431807,0.7384610456176319,0.6356856632659343,0.548514425795058,0.0,2555964.0,0.0,58966.0,129984,1310812,512,2628658.0,0.730730281383124,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,8,16,128,1.5,True,1703976,0,0,0,1703976,2048,3472,3521005,16032,0,6934208,7377088,0.44338918636139835,0.7385123013839057,0.6357297855063332,0.5485524975760587,0.0,2555964.0,0.0,58966.0,129984,1310812,512,2628658.0,0.730730281383124,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,8,16,128,1.5,True,1703976,0,0,0,1703976,2048,3472,4162573,16032,0,6941056,7464192,0.4486244460856721,0.7472321886212199,0.6432360816541822,0.555029459318804,0.0,2555964.0,0.0,69370.0,129984,1920668,512,2637302.0,0.7283352456411893,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,16,8,128,1.5,True,1703976,0,0,0,1703976,2048,1736,4162874,8032,0,6879744,7401664,0.4448662912358444,0.7409725781650436,0.6378476530454764,0.5503799430640927,0.0,2555964.0,0.0,67263.0,129984,909888,512,2636075.0,0.7286742600267443,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,16,8,128,1.5,True,1703976,570624,453310,117314,1250666,2048,4856,3115712,8032,2282496,5063680,7737600,0.4650572378138848,0.7746027678113788,0.6667973580271516,0.5753597903731814,484056.0,1875999.0,17844.0,50611.0,129984,774784,512,2584040.0,0.7433476261977369,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,16,8,128,1.5,True,1703976,728448,641692,86756,1062284,2048,6296,2950284,8032,2913792,4313920,7598656,0.45670620999507633,0.7606932342388518,0.6548236850389221,0.5650280608041146,654696.0,1593426.0,22800.0,47922.0,129984,711676,512,2513842.0,0.7641053017651865,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,16,8,128,1.5,False,1703976,728448,641692,86756,1062284,2048,6296,2950284,5920,2913792,4313920,7598400,0.4566908234859675,0.7606676063557151,0.6548016239187227,0.5650090249136143,654696.0,1593426.0,22800.0,47922.0,129984,711676,512,2513842.0,0.7641053017651865,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,16,8,128,1.5,True,1703976,728448,641692,86756,1062284,2048,6296,2950284,8032,2913792,4313920,7598656,0.45670620999507633,0.7606932342388518,0.6548236850389221,0.5650280608041146,654696.0,1593426.0,22800.0,47922.0,129984,711676,512,2513842.0,0.7641053017651865,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,16,8,128,1.5,True,1703976,0,0,0,1703976,2048,1736,4162874,8032,0,6879744,7401664,0.4448662912358444,0.7409725781650436,0.6378476530454764,0.5503799430640927,0.0,2555964.0,0.0,67263.0,129984,909888,512,2634843.0,0.7290149735676851,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,32,4,128,1.5,True,1703976,2752512,1175142,1577370,528834,2048,7588,1417824,4032,11010048,2126848,13315904,0.8003331179222059,1.3330407483341875,1.147514682452334,0.9901566033485071,1292256.0,793251.0,86016.0,23240.0,129984,389952,512,2551379.0,0.7528634514903509,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,32,4,128,1.5,True,1703976,2337792,1352778,985014,351198,2048,6628,1407498,4032,9351168,1422144,10950912,0.6581887001477105,1.0962839569451563,0.9437085387701394,0.8142982879336172,1102272.0,526797.0,73056.0,22939.0,129984,379724,512,2029832.0,0.9463049158748114,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,32,4,128,1.5,True,1703976,2047104,1350746,696358,353230,2048,7108,1667591,4032,8188416,1442816,9841408,0.5915035696701132,0.9852127114300359,0.8480956438258986,0.7317967385050856,1072752.0,529845.0,63972.0,26856.0,129984,371624,512,1961861.0,0.97909077146648,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,4,128,1.5,False,1703976,2047104,1350746,696358,353230,2048,7108,1667591,2976,8188416,1442816,9841280,0.5914958764155588,0.9851998974884675,0.848084613265799,0.7317872205598355,1072752.0,529845.0,63972.0,26856.0,129984,371624,512,1961861.0,0.97909077146648,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,4,128,1.5,True,1703976,2047104,1350746,696358,353230,2048,7108,1667591,4032,8188416,1442816,9841408,0.5915035696701132,0.9852127114300359,0.8480956438258986,0.7317967385050856,1072752.0,529845.0,63972.0,26856.0,129984,371624,512,1961861.0,0.97909077146648,True,True,True,True
cora_deepres28_w128,True,17,28,12,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,32,4,128,1.5,True,1703976,0,0,0,1703976,2048,868,4161600,4032,0,6847808,7368960,0.4429006646971935,0.7376986160943106,0.6350293449400018,0.5479481080526726,0.0,2555964.0,0.0,66136.0,129984,389952,512,2633628.0,0.729351297905399,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,4,16,128,1.5,True,1340108,0,0,0,1340108,1024,2864,1897833,13504,0,5471680,5711168,0.753665416708895,0.7154012041334968,0.6537602623329888,0.5028586332653255,0.0,2010162.0,0.0,33488.0,59202,871996,128,2047682.0,0.2765976357657097,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,4,16,128,1.5,True,1340108,0,0,0,1340108,1024,2864,1856894,13504,0,5469312,5703680,0.7526772744164049,0.7144632306372608,0.6529031072213988,0.502199327595121,0.0,2010162.0,0.0,32762.0,59202,775406,128,2046956.0,0.27669573747554904,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,4,16,128,1.5,True,1340108,0,0,0,1340108,1024,2864,1855486,13504,0,5467136,5701312,0.7523647849734806,0.7141666065401605,0.6526320410749985,0.5019908292207828,0.0,2010162.0,0.0,32745.0,59202,748728,128,2046939.0,0.27669803545684557,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,4,16,128,1.5,False,1340108,0,0,0,1340108,1024,2864,1855442,9760,0,5467840,5701568,0.7523985676159589,0.7141986740101173,0.652661345523258,0.5020133695855761,0.0,2010162.0,0.0,32738.0,59202,744930,128,2046932.0,0.27669898169553264,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,4,16,128,1.5,True,1340108,0,0,0,1340108,1024,2864,1855442,13504,0,5467840,5702016,0.7524576872402959,0.7142547920825417,0.6527126283077122,0.5020528152239644,0.0,2010162.0,0.0,32738.0,59202,744930,128,2046932.0,0.27669898169553264,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,4,16,128,1.5,True,1340108,0,0,0,1340108,1024,2864,1897833,13504,0,5471680,5711168,0.753665416708895,0.7154012041334968,0.6537602623329888,0.5028586332653255,0.0,2010162.0,0.0,33488.0,59202,871996,128,2046530.0,0.27675333369166344,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,8,8,128,1.5,True,1340108,214064,181294,32770,1158814,1024,3592,1697135,6768,811840,4688000,5713536,0.7539779061518191,0.7156978282305971,0.654031328479389,0.5030671316396638,205363.0,1738221.0,6709.0,28368.0,59202,414342,128,2039329.0,0.2777305672601135,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,8,8,128,1.5,True,1340108,785272,711739,73533,628369,1024,8846,1094469,6768,3067456,2558592,5765056,0.760776662950576,0.722151406559401,0.6599288486916111,0.5076033800543189,742856.0,942553.5,24598.0,18837.0,59202,378564,128,1935004.5,0.29270422885321457,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,8,8,128,1.5,True,1340108,794480,740789,53691,599319,1024,9394,1136043,6768,3069696,2447872,5661824,0.7471538123712037,0.7092201992993258,0.6481118299309725,0.4985139779514135,770808.0,898978.5,24908.0,19439.0,59202,378804,128,1925951.5,0.2940800949556622,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,8,8,128,1.5,False,1340108,717184,669959,47225,670149,1024,8314,1210163,4896,2872896,2732544,5758592,0.7599236512279991,0.721341702942992,0.659188911373059,0.5070342358432877,697138.0,1005223.5,22490.0,20606.0,59202,378810,128,1928065.5,0.2937576550174255,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,8,8,128,1.5,True,1340108,794480,740789,53691,599319,1024,9394,1136043,6768,3069696,2447872,5661824,0.7471538123712037,0.7092201992993258,0.6481118299309725,0.4985139779514135,770808.0,898978.5,24908.0,19439.0,59202,378804,128,1925951.5,0.2940800949556622,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,8,8,128,1.5,True,1340108,0,0,0,1340108,1024,1432,1897080,6768,0,5415936,5654336,0.7461656700787136,0.7082822258030897,0.6472546748193824,0.49785467228120894,0.0,2010162.0,0.0,31530.0,59202,414342,128,2044284.0,0.27705739515644595,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,16,4,128,1.5,True,1340108,1894048,1339995,554053,113,1024,9252,13739,3400,7576192,1664,7581376,1.0004645113340767,0.9496701059028195,0.8678439090926804,0.6675272682629089,893776.0,169.5,59202.0,1148.0,59202,177606,128,1194075.5,0.47432846582984073,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,16,4,128,1.5,True,1340108,1610848,1290658,320190,49450,1024,9132,288856,3400,6216192,212288,6466368,0.8533242120198642,0.8100002405060247,0.7402083846984793,0.5693527094056131,789750.0,74175.0,50374.0,5326.0,59202,170550,128,1135858.0,0.4986397947630778,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,16,4,128,1.5,True,1340108,1651152,1298084,353068,42024,1024,9012,227208,3400,6465664,182528,6678336,0.8812962399918922,0.8365521056302461,0.7644724678573356,0.5880161314544803,804765.0,63036.0,51631.0,4359.0,59202,173760,128,1141785.0,0.496051358180393,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,16,4,128,1.5,False,1340108,1683552,1313981,369571,26127,1024,9012,171753,2464,6734208,118656,6875968,0.9073764399851356,0.8613081924368872,0.7870955019136605,0.6054172930749216,829478.0,39190.5,52663.0,3495.0,59202,168682,128,1138292.5,0.497573339014357,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,16,4,128,1.5,True,1340108,1645504,1301885,343619,38223,1024,9012,216000,3400,6457216,167680,6653632,0.8780362149927368,0.833457594779416,0.7616445886002949,0.585840986251925,806496.0,57334.5,51474.0,4187.0,59202,168668,128,1135243.5,0.49890970527468337,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,16,4,128,1.5,True,1340108,0,0,0,1340108,1024,716,1896336,3400,0,5388288,5626048,0.742432688084862,0.7047387703728645,0.6440165332867089,0.49536396197154736,0.0,2010162.0,0.0,30596.0,59202,177606,128,2043206.0,0.2772035712502802,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,32,2,128,1.5,True,1340108,1894464,1340108,554356,0,1024,4626,6994,1716,7577856,0,7579776,1.0002533698185871,0.9494696842155896,0.8676607562910587,0.6673863909829506,569556.0,0.0,59202.0,574.0,59202,59202,128,750580.0,0.7545951131125264,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,32,2,128,1.5,True,1340108,1685472,1300408,385064,39700,1024,4626,259734,1716,6696960,166400,6896896,0.9101381710077362,0.8639297081058547,0.7894911405588736,0.6072599678967753,506528.0,59550.0,52671.0,4457.0,59202,59148,128,732414.0,0.7733112693094343,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,32,2,128,1.5,True,1340108,1674784,1302513,372271,37595,1024,4626,256756,1716,6654208,157824,6845184,0.9033140772271208,0.8574520791745833,0.783571642010457,0.6027068142085251,505192.0,56392.5,52337.0,4410.0,59202,58990,128,726867.5,0.779212167279456,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,2,128,1.5,False,1340108,1663584,1303725,359859,36383,1024,4626,251009,1248,6654336,152512,6839232,0.9025286307895004,0.856706510498088,0.7828903135884239,0.6021827507270805,503230.0,54574.5,51987.0,4326.0,59202,58592,128,720935.5,0.7856236792334405,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,2,128,1.5,True,1340108,1660992,1303314,357678,36794,1024,4626,253003,1716,6634752,154112,6821568,0.900197628458498,0.8544938550710696,0.7808683066585193,0.6006274655563416,502457.0,55191.0,51906.0,4357.0,59202,58592,128,720823.0,0.7857462927792259,True,True,True,True
chameleon_gcnii16,True,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,32,2,128,1.5,True,1340108,772096,618496,153600,721612,1024,2994,1692160,1716,3088384,2900480,6201152,0.818325394412351,0.7767783416307912,0.7098489763016493,0.5460008914797359,290108.0,1082418.0,24128.0,26863.0,59202,59202,128,1474208.0,0.3841954459614925,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,4,16,128,1.5,True,768659,0,0,0,768659,1024,3472,2020915,16384,0,3208256,3463552,0.3843171230541984,0.5208862708862709,0.47456175947374857,0.2702945849485497,0.0,1152988.5,0.0,35525.0,70408,825728,128,1193441.5,0.5712873232579896,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,4,16,128,1.5,True,768659,0,0,0,768659,1024,3472,1850783,16384,0,3208960,3442944,0.382030451085104,0.5177870177870177,0.47173813541981924,0.2686863426566425,0.0,1152988.5,0.0,32821.0,70408,724474,128,1190737.5,0.5725846376720309,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,4,16,128,1.5,True,768659,0,0,0,768659,1024,3472,1737622,16384,0,3208128,3427968,0.3803687081013521,0.5155347655347655,0.4696861850203799,0.2675176199973062,0.0,1152988.5,0.0,30935.0,70408,631656,128,1188851.5,0.5734929888215643,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,4,16,128,1.5,False,768659,0,0,0,768659,1024,3472,1733942,11808,0,3207104,3425984,0.3801485626633337,0.5152363902363902,0.4694143454375482,0.26736278921765055,0.0,1152988.5,0.0,30898.0,70408,624290,128,1188814.5,0.5735108378977545,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,4,16,128,1.5,True,768659,0,0,0,768659,1024,3472,1733942,16384,0,3207104,3426496,0.38020537438927393,0.5153133903133903,0.46948449758795635,0.26740274554788424,0.0,1152988.5,0.0,30898.0,70408,624290,128,1188814.5,0.5735108378977545,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,4,16,128,1.5,True,768659,0,0,0,768659,1024,3472,2020915,16384,0,3208256,3463552,0.3843171230541984,0.5208862708862709,0.47456175947374857,0.2702945849485497,0.0,1152988.5,0.0,35525.0,70408,825728,128,1192033.5,0.5719621134808711,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,8,8,128,1.5,True,768659,0,0,0,768659,1024,1736,2142069,8208,0,3144192,3413440,0.378756675377798,0.5133498883498884,0.46769561775254775,0.2663838591269244,0.0,1152988.5,0.0,35555.0,70408,469490,128,1192591.5,0.571694498912662,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,8,8,128,1.5,True,768659,0,0,0,768659,1024,1736,1960813,8208,0,3144192,3390784,0.3762427565049426,0.5099426349426349,0.46459138509698567,0.2646157915140824,0.0,1152988.5,0.0,32554.0,70408,415626,128,1189590.5,0.573136722258626,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,8,8,128,1.5,True,768659,0,0,0,768659,1024,1736,1863763,8208,0,3141696,3376192,0.37462362231564594,0.5077481327481328,0.4625920488103525,0.2634770361024214,0.0,1152988.5,0.0,31042.0,70408,390684,128,1188078.5,0.5738661207992569,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,8,8,128,1.5,False,768659,0,0,0,768659,1024,1736,1854247,5920,0,3143040,3376000,0.37460231791841836,0.5077192577192577,0.46256574175394943,0.26346205247858373,0.0,1152988.5,0.0,30895.0,70408,383932,128,1187931.5,0.5739371335805137,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,8,8,128,1.5,True,768659,0,0,0,768659,1024,1736,1854247,8208,0,3143040,3376320,0.374637825247131,0.5077673827673828,0.46260958684795456,0.2634870251849798,0.0,1152988.5,0.0,30895.0,70408,383932,128,1187931.5,0.5739371335805137,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,8,8,128,1.5,True,768659,0,0,0,768659,1024,1736,2142069,8208,0,3144192,3413440,0.378756675377798,0.5133498883498884,0.46769561775254775,0.2663838591269244,0.0,1152988.5,0.0,35555.0,70408,469490,128,1191711.5,0.572116657429252,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,16,4,128,1.5,True,768659,360448,157287,203161,611372,1024,2668,1838676,4120,1314880,2473024,4018880,0.44593654130212473,0.6044024794024794,0.5506505356102228,0.31363221962829696,169136.0,917058.0,11264.0,29819.0,70408,210444,128,1180810.0,0.5773985653915532,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,16,4,128,1.5,True,768659,559104,346793,212311,421866,1024,3388,1480959,4120,2236416,1713600,4136320,0.458967730939666,0.622064372064372,0.5667416851100996,0.3227972028756562,262353.0,632799.0,17472.0,24124.0,70408,200682,128,1010265.0,0.6748704547816662,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,16,4,128,1.5,True,768659,587776,352615,235161,416044,1024,3748,1388355,4120,2269312,1690112,4134208,0.4587333825701625,0.6217467467467468,0.5664523074896658,0.32263238301344216,275807.0,624066.0,18368.0,22711.0,70408,192390,128,1023992.0,0.6658235611215713,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,16,4,128,1.5,False,768659,559104,336846,222258,431813,1024,3388,1413004,2976,2236416,1753216,4167232,0.4623977388933076,0.6267132517132518,0.5709771211909935,0.325209566313517,262353.0,647719.5,17472.0,23076.0,70408,190468,128,1024137.5,0.6657289670576461,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,16,4,128,1.5,True,768659,587776,352615,235161,416044,1024,3748,1384500,4120,2269312,1689728,4133376,0.4586410635155096,0.6216216216216216,0.5663383102452525,0.32256745397681236,275807.0,624066.0,18368.0,22634.0,70408,190468,128,1023915.0,0.6658736320886011,True,True,True,True
