config_id,pair_start_layer,pair_end_layer,slice_width,tile_rows,feature_cache_bytes,beicsr_memory_cycles,xorflow_memory_cycles,aggregation_cycles,descriptor_cycles,support_decode_cycles,support_encode_cycles,combination_scalesim_cycles_per_engine,combination_scalesim_utilization,combination_scalesim_success,support_cache_fits,beicsr_host_cycles,xorflow_host_cycles,host_speedup,beicsr_stream_cycles,xorflow_stream_cycles,double_buffered,model_scope
ogbn_arxiv_deepres8_w64_s7,4,5,128,128,524288,1218072,1246170,579818,21168,9202,41519,340191,99.55818937008915,True,True,1579431,1616731,0.9769287531444625,1239240,1276540,True,aggregation+combination+support_io; energy_pending
ogbn_arxiv_deepres8_w64_s7,6,7,128,128,524288,1218072,1242874,574119,21168,8106,41159,340191,99.55818937008915,True,True,1579431,1612339,0.9795899001388666,1239240,1272148,True,aggregation+combination+support_io; energy_pending
