config_id,layer_id,slice_width,format,edge_order,feature_cache_bytes,cache_accesses,cache_hits,cache_misses,cache_hit_rate,metadata_dram_bytes,feature_dram_bytes,topology_dram_bytes,total_dram_bytes,support_decode_cycles,descriptor_cycles,serialized_cycles,alignment_waste_bytes
cora_gcnii16,16,96,beicsr,O1,1048576,16855,12578,4277,0.7462474043310591,0,273728,53060,326788,0,170,1447,97316
cora_gcnii16,16,96,xorflow,O1,1048576,13458,10051,3407,0.7468420270471096,13664,218048,53060,284772,1708,170,2991,63300
cora_gcnii16,16,96,free_support,O1,1048576,13458,10051,3407,0.7468420270471096,0,218048,53060,271108,0,170,1230,63300
cora_gcnii16,4,128,beicsr,O0,262144,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O0,262144,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O0,262144,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,4,128,beicsr,O0,524288,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O0,524288,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O0,524288,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,4,128,beicsr,O0,1048576,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O0,1048576,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O0,1048576,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,8,128,beicsr,O0,262144,13909,10387,3522,0.7467826587101877,0,225408,53060,278468,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O0,262144,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O0,262144,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,8,128,beicsr,O0,524288,13909,10390,3519,0.7469983463944209,0,225216,53060,278276,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O0,524288,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O0,524288,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,8,128,beicsr,O0,1048576,13909,10390,3519,0.7469983463944209,0,225216,53060,278276,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O0,1048576,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O0,1048576,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,12,128,beicsr,O0,262144,15812,11718,4094,0.7410827219833038,0,262016,53060,315076,0,170,1401,86061
cora_gcnii16,12,128,xorflow,O0,262144,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O0,262144,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,12,128,beicsr,O0,524288,15812,11804,4008,0.7465216291424235,0,256512,53060,309572,0,170,1380,86061
cora_gcnii16,12,128,xorflow,O0,524288,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O0,524288,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,12,128,beicsr,O0,1048576,15812,11804,4008,0.7465216291424235,0,256512,53060,309572,0,170,1380,86061
cora_gcnii16,12,128,xorflow,O0,1048576,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O0,1048576,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,16,128,beicsr,O0,262144,16855,12372,4483,0.7340255117175912,0,286912,53060,339972,0,170,1499,97316
cora_gcnii16,16,128,xorflow,O0,262144,13458,10050,3408,0.7467677218011591,13664,218112,53060,284836,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O0,262144,13458,10050,3408,0.7467677218011591,0,218112,53060,271172,0,170,1230,63300
cora_gcnii16,16,128,beicsr,O0,524288,16855,12578,4277,0.7462474043310591,0,273728,53060,326788,0,170,1447,97316
cora_gcnii16,16,128,xorflow,O0,524288,13458,10051,3407,0.7468420270471096,13664,218048,53060,284772,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O0,524288,13458,10051,3407,0.7468420270471096,0,218048,53060,271108,0,170,1230,63300
cora_gcnii16,16,128,beicsr,O0,1048576,16855,12578,4277,0.7462474043310591,0,273728,53060,326788,0,170,1447,97316
cora_gcnii16,16,128,xorflow,O0,1048576,13458,10051,3407,0.7468420270471096,13664,218048,53060,284772,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O0,1048576,13458,10051,3407,0.7468420270471096,0,218048,53060,271108,0,170,1230,63300
cora_gcnii16,4,128,beicsr,O1,262144,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O1,262144,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O1,262144,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,4,128,beicsr,O1,524288,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O1,524288,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O1,524288,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,4,128,beicsr,O1,1048576,12936,9611,3325,0.7429653679653679,0,212800,53060,265860,0,170,1209,52966
cora_gcnii16,4,128,xorflow,O1,1048576,11211,8332,2879,0.7431986441887432,16800,184256,53060,254116,2100,170,3263,46086
cora_gcnii16,4,128,free_support,O1,1048576,11211,8332,2879,0.7431986441887432,0,184256,53060,237316,0,170,1098,46086
cora_gcnii16,8,128,beicsr,O1,262144,13909,10387,3522,0.7467826587101877,0,225408,53060,278468,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O1,262144,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O1,262144,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,8,128,beicsr,O1,524288,13909,10390,3519,0.7469983463944209,0,225216,53060,278276,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O1,524288,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O1,524288,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,8,128,beicsr,O1,1048576,13909,10390,3519,0.7469983463944209,0,225216,53060,278276,0,170,1258,62797
cora_gcnii16,8,128,xorflow,O1,1048576,11474,8538,2936,0.7441171343907966,10592,187904,53060,251556,1324,170,2477,47149
cora_gcnii16,8,128,free_support,O1,1048576,11474,8538,2936,0.7441171343907966,0,187904,53060,240964,0,170,1112,47149
cora_gcnii16,12,128,beicsr,O1,262144,15812,11712,4100,0.7407032633442955,0,262400,53060,315460,0,170,1403,86061
cora_gcnii16,12,128,xorflow,O1,262144,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O1,262144,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,12,128,beicsr,O1,524288,15812,11804,4008,0.7465216291424235,0,256512,53060,309572,0,170,1380,86061
cora_gcnii16,12,128,xorflow,O1,524288,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O1,524288,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,12,128,beicsr,O1,1048576,15812,11804,4008,0.7465216291424235,0,256512,53060,309572,0,170,1380,86061
cora_gcnii16,12,128,xorflow,O1,1048576,12433,9281,3152,0.7464811389045283,9120,201728,53060,263908,1140,170,2341,52941
cora_gcnii16,12,128,free_support,O1,1048576,12433,9281,3152,0.7464811389045283,0,201728,53060,254788,0,170,1166,52941
cora_gcnii16,16,128,beicsr,O1,262144,16855,12366,4489,0.73366953426283,0,287296,53060,340356,0,170,1500,97316
cora_gcnii16,16,128,xorflow,O1,262144,13458,10050,3408,0.7467677218011591,13664,218112,53060,284836,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O1,262144,13458,10050,3408,0.7467677218011591,0,218112,53060,271172,0,170,1230,63300
cora_gcnii16,16,128,beicsr,O1,524288,16855,12578,4277,0.7462474043310591,0,273728,53060,326788,0,170,1447,97316
cora_gcnii16,16,128,xorflow,O1,524288,13458,10051,3407,0.7468420270471096,13664,218048,53060,284772,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O1,524288,13458,10051,3407,0.7468420270471096,0,218048,53060,271108,0,170,1230,63300
cora_gcnii16,16,128,beicsr,O1,1048576,16855,12578,4277,0.7462474043310591,0,273728,53060,326788,0,170,1447,97316
cora_gcnii16,16,128,xorflow,O1,1048576,13458,10051,3407,0.7468420270471096,13664,218048,53060,284772,1708,170,2991,63300
cora_gcnii16,16,128,free_support,O1,1048576,13458,10051,3407,0.7468420270471096,0,218048,53060,271108,0,170,1230,63300
pubmed_gcnii16,4,32,beicsr,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1439540
pubmed_gcnii16,4,32,xorflow,O0,262144,177296,51754,125542,0.29190731883404025,131584,8034688,433464,8599736,16448,2465,52506,1597276
pubmed_gcnii16,4,32,free_support,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1597276
pubmed_gcnii16,4,32,beicsr,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1439540
pubmed_gcnii16,4,32,xorflow,O0,524288,177296,83600,93696,0.47152784044761303,131584,5996544,433464,6561592,16448,2465,44545,1597276
pubmed_gcnii16,4,32,free_support,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1597276
pubmed_gcnii16,4,32,beicsr,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1439540
pubmed_gcnii16,4,32,xorflow,O0,1048576,177296,117406,59890,0.6622033209999098,131584,3832960,433464,4398008,16448,2465,36093,1597276
pubmed_gcnii16,4,32,free_support,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1597276
pubmed_gcnii16,8,32,beicsr,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1404087
pubmed_gcnii16,8,32,xorflow,O0,262144,177296,51754,125542,0.29190731883404025,81728,8034688,433464,8549880,10216,2465,46079,1561823
pubmed_gcnii16,8,32,free_support,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1561823
pubmed_gcnii16,8,32,beicsr,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1404087
pubmed_gcnii16,8,32,xorflow,O0,524288,177296,83600,93696,0.47152784044761303,81728,5996544,433464,6511736,10216,2465,38118,1561823
pubmed_gcnii16,8,32,free_support,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1561823
pubmed_gcnii16,8,32,beicsr,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1404087
pubmed_gcnii16,8,32,xorflow,O0,1048576,177296,117406,59890,0.6622033209999098,81728,3832960,433464,4348152,10216,2465,29666,1561823
pubmed_gcnii16,8,32,free_support,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1561823
pubmed_gcnii16,12,32,beicsr,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1343443
pubmed_gcnii16,12,32,xorflow,O0,262144,177296,51754,125542,0.29190731883404025,71936,8034688,433464,8540088,8992,2465,44817,1501179
pubmed_gcnii16,12,32,free_support,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1501179
pubmed_gcnii16,12,32,beicsr,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1343443
pubmed_gcnii16,12,32,xorflow,O0,524288,177296,83600,93696,0.47152784044761303,71936,5996544,433464,6501944,8992,2465,36856,1501179
pubmed_gcnii16,12,32,free_support,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1501179
pubmed_gcnii16,12,32,beicsr,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1343443
pubmed_gcnii16,12,32,xorflow,O0,1048576,177296,117406,59890,0.6622033209999098,71936,3832960,433464,4338360,8992,2465,28404,1501179
pubmed_gcnii16,12,32,free_support,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1501179
pubmed_gcnii16,16,32,beicsr,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1318515
pubmed_gcnii16,16,32,xorflow,O0,262144,177296,51754,125542,0.29190731883404025,93184,8034688,433464,8561336,11648,2465,47556,1476251
pubmed_gcnii16,16,32,free_support,O0,262144,177296,51754,125542,0.29190731883404025,0,8034688,433464,8468152,0,2465,35544,1476251
pubmed_gcnii16,16,32,beicsr,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1318515
pubmed_gcnii16,16,32,xorflow,O0,524288,177296,83600,93696,0.47152784044761303,93184,5996544,433464,6523192,11648,2465,39595,1476251
pubmed_gcnii16,16,32,free_support,O0,524288,177296,83600,93696,0.47152784044761303,0,5996544,433464,6430008,0,2465,27583,1476251
pubmed_gcnii16,16,32,beicsr,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1318515
pubmed_gcnii16,16,32,xorflow,O0,1048576,177296,117406,59890,0.6622033209999098,93184,3832960,433464,4359608,11648,2465,31143,1476251
pubmed_gcnii16,16,32,free_support,O0,1048576,177296,117406,59890,0.6622033209999098,0,3832960,433464,4266424,0,2465,19131,1476251
pubmed_gcnii16,4,32,beicsr,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1439540
pubmed_gcnii16,4,32,xorflow,O1,262144,177296,51664,125632,0.2913996931684866,131584,8040448,433464,8605496,16448,2465,52529,1597276
pubmed_gcnii16,4,32,free_support,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1597276
pubmed_gcnii16,4,32,beicsr,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1439540
pubmed_gcnii16,4,32,xorflow,O1,524288,177296,83620,93676,0.4716406461510694,131584,5995264,433464,6560312,16448,2465,44540,1597276
pubmed_gcnii16,4,32,free_support,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1597276
pubmed_gcnii16,4,32,beicsr,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1439540
pubmed_gcnii16,4,32,xorflow,O1,1048576,177296,117454,59842,0.6624740546882051,131584,3829888,433464,4394936,16448,2465,36081,1597276
pubmed_gcnii16,4,32,free_support,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1597276
pubmed_gcnii16,8,32,beicsr,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1404087
pubmed_gcnii16,8,32,xorflow,O1,262144,177296,51664,125632,0.2913996931684866,81728,8040448,433464,8555640,10216,2465,46102,1561823
pubmed_gcnii16,8,32,free_support,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1561823
pubmed_gcnii16,8,32,beicsr,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1404087
pubmed_gcnii16,8,32,xorflow,O1,524288,177296,83620,93676,0.4716406461510694,81728,5995264,433464,6510456,10216,2465,38113,1561823
pubmed_gcnii16,8,32,free_support,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1561823
pubmed_gcnii16,8,32,beicsr,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1404087
pubmed_gcnii16,8,32,xorflow,O1,1048576,177296,117454,59842,0.6624740546882051,81728,3829888,433464,4345080,10216,2465,29654,1561823
pubmed_gcnii16,8,32,free_support,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1561823
pubmed_gcnii16,12,32,beicsr,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1343443
pubmed_gcnii16,12,32,xorflow,O1,262144,177296,51664,125632,0.2913996931684866,71936,8040448,433464,8545848,8992,2465,44840,1501179
pubmed_gcnii16,12,32,free_support,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1501179
pubmed_gcnii16,12,32,beicsr,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1343443
pubmed_gcnii16,12,32,xorflow,O1,524288,177296,83620,93676,0.4716406461510694,71936,5995264,433464,6500664,8992,2465,36851,1501179
pubmed_gcnii16,12,32,free_support,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1501179
pubmed_gcnii16,12,32,beicsr,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1343443
pubmed_gcnii16,12,32,xorflow,O1,1048576,177296,117454,59842,0.6624740546882051,71936,3829888,433464,4335288,8992,2465,28392,1501179
pubmed_gcnii16,12,32,free_support,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1501179
pubmed_gcnii16,16,32,beicsr,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1318515
pubmed_gcnii16,16,32,xorflow,O1,262144,177296,51664,125632,0.2913996931684866,93184,8040448,433464,8567096,11648,2465,47579,1476251
pubmed_gcnii16,16,32,free_support,O1,262144,177296,51664,125632,0.2913996931684866,0,8040448,433464,8473912,0,2465,35567,1476251
pubmed_gcnii16,16,32,beicsr,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1318515
pubmed_gcnii16,16,32,xorflow,O1,524288,177296,83620,93676,0.4716406461510694,93184,5995264,433464,6521912,11648,2465,39590,1476251
pubmed_gcnii16,16,32,free_support,O1,524288,177296,83620,93676,0.4716406461510694,0,5995264,433464,6428728,0,2465,27578,1476251
pubmed_gcnii16,16,32,beicsr,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1318515
pubmed_gcnii16,16,32,xorflow,O1,1048576,177296,117454,59842,0.6624740546882051,93184,3829888,433464,4356536,11648,2465,31131,1476251
pubmed_gcnii16,16,32,free_support,O1,1048576,177296,117454,59842,0.6624740546882051,0,3829888,433464,4263352,0,2465,19119,1476251
pubmed_gcnii16,4,64,beicsr,O0,262144,105830,37963,67867,0.35871680997826705,0,4343488,433464,4776952,0,1233,19893,497352
pubmed_gcnii16,4,64,xorflow,O0,262144,90221,27138,63083,0.3007947151993438,118768,4037312,433464,4589544,14846,1233,34007,434224
pubmed_gcnii16,4,64,free_support,O0,262144,90221,27138,63083,0.3007947151993438,0,4037312,433464,4470776,0,1233,18697,434224
pubmed_gcnii16,4,64,beicsr,O0,524288,105830,55162,50668,0.5212321647925919,0,3242752,433464,3676216,0,1233,15594,497352
pubmed_gcnii16,4,64,xorflow,O0,524288,90221,43061,47160,0.47728355926003924,118768,3018240,433464,3570472,14846,1233,30027,434224
pubmed_gcnii16,4,64,free_support,O0,524288,90221,43061,47160,0.47728355926003924,0,3018240,433464,3451704,0,1233,14717,434224
pubmed_gcnii16,4,64,beicsr,O0,1048576,105830,72122,33708,0.6814891807615988,0,2157312,433464,2590776,0,1233,11354,497352
pubmed_gcnii16,4,64,xorflow,O0,1048576,90221,59964,30257,0.6646346194344998,118768,1936448,433464,2488680,14846,1233,25801,434224
pubmed_gcnii16,4,64,free_support,O0,1048576,90221,59964,30257,0.6646346194344998,0,1936448,433464,2369912,0,1233,10491,434224
pubmed_gcnii16,8,64,beicsr,O0,262144,105578,37266,68312,0.352971262952509,0,4371968,433464,4805432,0,1233,20005,475531
pubmed_gcnii16,8,64,xorflow,O0,262144,93095,29530,63565,0.3172028572963102,70576,4068160,433464,4572200,8822,1233,27916,429619
pubmed_gcnii16,8,64,free_support,O0,262144,93095,29530,63565,0.3172028572963102,0,4068160,433464,4501624,0,1233,18818,429619
pubmed_gcnii16,8,64,beicsr,O0,524288,105578,54667,50911,0.5177877967000701,0,3258304,433464,3691768,0,1233,15654,475531
pubmed_gcnii16,8,64,xorflow,O0,524288,93095,45453,47642,0.4882431924378323,70576,3049088,433464,3553128,8822,1233,23935,429619
pubmed_gcnii16,8,64,free_support,O0,524288,93095,45453,47642,0.4882431924378323,0,3049088,433464,3482552,0,1233,14837,429619
pubmed_gcnii16,8,64,beicsr,O0,1048576,105578,71657,33921,0.6787114739813218,0,2170944,433464,2604408,0,1233,11407,475531
pubmed_gcnii16,8,64,xorflow,O0,1048576,93095,62356,30739,0.6698104087222729,70576,1967296,433464,2471336,8822,1233,19709,429619
pubmed_gcnii16,8,64,free_support,O0,1048576,93095,62356,30739,0.6698104087222729,0,1967296,433464,2400760,0,1233,10611,429619
pubmed_gcnii16,12,64,beicsr,O0,262144,111683,39484,72199,0.3535363484147095,0,4620736,433464,5054200,0,1233,20976,512935
pubmed_gcnii16,12,64,xorflow,O0,262144,98032,33007,65025,0.33669618083890973,59824,4161600,433464,4654888,7478,1233,26895,456975
pubmed_gcnii16,12,64,free_support,O0,262144,98032,33007,65025,0.33669618083890973,0,4161600,433464,4595064,0,1233,19183,456975
pubmed_gcnii16,12,64,beicsr,O0,524288,111683,58700,52983,0.5255947637509737,0,3390912,433464,3824376,0,1233,16172,512935
pubmed_gcnii16,12,64,xorflow,O0,524288,98032,49015,49017,0.49998979924922476,59824,3137088,433464,3630376,7478,1233,22893,456975
pubmed_gcnii16,12,64,free_support,O0,524288,98032,49015,49017,0.49998979924922476,0,3137088,433464,3570552,0,1233,15181,456975
pubmed_gcnii16,12,64,beicsr,O0,1048576,111683,76227,35456,0.6825300179973676,0,2269184,433464,2702648,0,1233,11791,512935
pubmed_gcnii16,12,64,xorflow,O0,1048576,98032,65918,32114,0.6724130896033949,59824,2055296,433464,2548584,7478,1233,18667,456975
pubmed_gcnii16,12,64,free_support,O0,1048576,98032,65918,32114,0.6724130896033949,0,2055296,433464,2488760,0,1233,10955,456975
pubmed_gcnii16,16,64,beicsr,O0,262144,114699,40129,74570,0.34986355591591906,0,4772480,433464,5205944,0,1233,21569,549191
pubmed_gcnii16,16,64,xorflow,O0,262144,101489,34686,66803,0.34177102937264137,81200,4275392,433464,4790056,10150,1233,30095,505135
pubmed_gcnii16,16,64,free_support,O0,262144,101489,34686,66803,0.34177102937264137,0,4275392,433464,4708856,0,1233,19627,505135
pubmed_gcnii16,16,64,beicsr,O0,524288,114699,60201,54498,0.5248607224125755,0,3487872,433464,3921336,0,1233,16551,549191
pubmed_gcnii16,16,64,xorflow,O0,524288,101489,51298,50191,0.5054537930219039,81200,3212224,433464,3726888,10150,1233,25942,505135
pubmed_gcnii16,16,64,free_support,O0,524288,101489,51298,50191,0.5054537930219039,0,3212224,433464,3645688,0,1233,15474,505135
pubmed_gcnii16,16,64,beicsr,O0,1048576,114699,78268,36431,0.6823773528975842,0,2331584,433464,2765048,0,1233,12034,549191
pubmed_gcnii16,16,64,xorflow,O0,1048576,101489,68233,33256,0.6723191675945176,81200,2128384,433464,2643048,10150,1233,21708,505135
pubmed_gcnii16,16,64,free_support,O0,1048576,101489,68233,33256,0.6723191675945176,0,2128384,433464,2561848,0,1233,11241,505135
pubmed_gcnii16,4,64,beicsr,O1,262144,105830,37927,67903,0.3583766417839932,0,4345792,433464,4779256,0,1233,19902,497352
pubmed_gcnii16,4,64,xorflow,O1,262144,90221,27093,63128,0.3002959399696301,118768,4040192,433464,4592424,14846,1233,34019,434224
pubmed_gcnii16,4,64,free_support,O1,262144,90221,27093,63128,0.3002959399696301,0,4040192,433464,4473656,0,1233,18709,434224
pubmed_gcnii16,4,64,beicsr,O1,524288,105830,55173,50657,0.5213361050741756,0,3242048,433464,3675512,0,1233,15591,497352
pubmed_gcnii16,4,64,xorflow,O1,524288,90221,43071,47150,0.4773943981999756,118768,3017600,433464,3569832,14846,1233,30024,434224
pubmed_gcnii16,4,64,free_support,O1,524288,90221,43071,47150,0.4773943981999756,0,3017600,433464,3451064,0,1233,14714,434224
pubmed_gcnii16,4,64,beicsr,O1,1048576,105830,72146,33684,0.6817159595577813,0,2155776,433464,2589240,0,1233,11348,497352
pubmed_gcnii16,4,64,xorflow,O1,1048576,90221,59988,30233,0.6649006328903471,118768,1934912,433464,2487144,14846,1233,25795,434224
pubmed_gcnii16,4,64,free_support,O1,1048576,90221,59988,30233,0.6649006328903471,0,1934912,433464,2368376,0,1233,10485,434224
pubmed_gcnii16,8,64,beicsr,O1,262144,105578,37237,68341,0.3526965845157135,0,4373824,433464,4807288,0,1233,20012,475531
pubmed_gcnii16,8,64,xorflow,O1,262144,93095,29485,63610,0.3167194801009721,70576,4071040,433464,4575080,8822,1233,27927,429619
pubmed_gcnii16,8,64,free_support,O1,262144,93095,29485,63610,0.3167194801009721,0,4071040,433464,4504504,0,1233,18829,429619
pubmed_gcnii16,8,64,beicsr,O1,524288,105578,54675,50903,0.5178635700619447,0,3257792,433464,3691256,0,1233,15652,475531
pubmed_gcnii16,8,64,xorflow,O1,524288,93095,45463,47632,0.4883506095923519,70576,3048448,433464,3552488,8822,1233,23932,429619
pubmed_gcnii16,8,64,free_support,O1,524288,93095,45463,47632,0.4883506095923519,0,3048448,433464,3481912,0,1233,14835,429619
pubmed_gcnii16,8,64,beicsr,O1,1048576,105578,71681,33897,0.6789387940669458,0,2169408,433464,2602872,0,1233,11401,475531
pubmed_gcnii16,8,64,xorflow,O1,1048576,93095,62380,30715,0.6700682098931199,70576,1965760,433464,2469800,8822,1233,19703,429619
pubmed_gcnii16,8,64,free_support,O1,1048576,93095,62380,30715,0.6700682098931199,0,1965760,433464,2399224,0,1233,10605,429619
pubmed_gcnii16,12,64,beicsr,O1,262144,111683,39418,72265,0.35294539007727227,0,4624960,433464,5058424,0,1233,20993,512935
pubmed_gcnii16,12,64,xorflow,O1,262144,98032,32959,65073,0.3362065448016974,59824,4164672,433464,4657960,7478,1233,26907,456975
pubmed_gcnii16,12,64,free_support,O1,262144,98032,32959,65073,0.3362065448016974,0,4164672,433464,4598136,0,1233,19195,456975
pubmed_gcnii16,12,64,beicsr,O1,524288,111683,58715,52968,0.5257290724640277,0,3389952,433464,3823416,0,1233,16169,512935
pubmed_gcnii16,12,64,xorflow,O1,524288,98032,49025,49007,0.5000918067569773,59824,3136448,433464,3629736,7478,1233,22890,456975
