LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.042328042328042326, 1.3544973544973544, 0.3386243386243386, 0.015209125475285171, 0.973384030418251, 32.0,
1, 0.04221635883905013, 1.3509234828496042, 0.33773087071240104, 0.015209125475285171, 1.946768060836502, 32.0,
2, 0.08465608465608465, 2.708994708994709, 0.3386243386243386, 0.030418250950570342, 1.946768060836502, 32.0,
3, 0.08443271767810026, 2.7018469656992083, 0.33773087071240104, 0.030418250950570342, 3.893536121673004, 32.0,
4, 0.1693121693121693, 5.417989417989418, 0.3386243386243386, 0.060836501901140684, 3.893536121673004, 32.0,
5, 0.16886543535620052, 5.403693931398417, 0.33773087071240104, 0.060836501901140684, 7.787072243346008, 32.0,
6, 0.3386243386243386, 10.835978835978835, 0.3386243386243386, 0.12167300380228137, 7.787072243346008, 32.0,
7, 0.33773087071240104, 10.807387862796833, 0.33773087071240104, 0.12167300380228137, 7.801904761904762, 32.0,
8, 0.33773087071240104, 10.807387862796833, 0.33773087071240104, 0.24334600760456274, 7.801904761904762, 32.0,
9, 0.3372859025032938, 10.793148880105402, 0.3372859025032938, 0.24334600760456274, 7.809342230695901, 32.0,
10, 0.337063857801185, 10.78604344963792, 0.337063857801185, 0.4866920152091255, 8.928610354223434, 32.0,
11, 0.08376963350785341, 1.3403141361256545, 0.6701570680628273, 0.030418250950570342, 0.973384030418251, 32.0,
12, 0.0835509138381201, 1.3368146214099217, 0.6684073107049608, 0.030418250950570342, 1.946768060836502, 32.0,
13, 0.16753926701570682, 2.680628272251309, 0.6701570680628273, 0.060836501901140684, 1.946768060836502, 32.0,
14, 0.1671018276762402, 2.6736292428198434, 0.6684073107049608, 0.060836501901140684, 3.893536121673004, 32.0,
15, 0.33507853403141363, 5.361256544502618, 0.6701570680628273, 0.12167300380228137, 3.893536121673004, 32.0,
16, 0.3342036553524804, 5.347258485639687, 0.6684073107049608, 0.12167300380228137, 7.787072243346008, 32.0,
17, 0.6701570680628273, 10.722513089005236, 0.6701570680628273, 0.24334600760456274, 7.787072243346008, 32.0,
18, 0.6684073107049608, 10.694516971279374, 0.6684073107049608, 0.24334600760456274, 7.801904761904762, 32.0,
19, 0.6684073107049608, 10.694516971279374, 0.6684073107049608, 0.4866920152091255, 7.801904761904762, 32.0,
20, 0.6675358539765319, 10.68057366362451, 0.6675358539765319, 0.4866920152091255, 7.809342230695901, 32.0,
21, 0.6671009771986971, 10.673615635179154, 0.6671009771986971, 0.973384030418251, 8.928610354223434, 32.0,
22, 0.12435233160621761, 1.3264248704663213, 0.9948186528497409, 0.045627376425855515, 0.973384030418251, 32.0,
23, 0.12403100775193798, 1.322997416020672, 0.9922480620155039, 0.045627376425855515, 1.946768060836502, 32.0,
24, 0.24870466321243523, 2.6528497409326426, 0.9948186528497409, 0.09125475285171103, 1.946768060836502, 32.0,
25, 0.24806201550387597, 2.645994832041344, 0.9922480620155039, 0.09125475285171103, 3.893536121673004, 32.0,
26, 0.49740932642487046, 5.305699481865285, 0.9948186528497409, 0.18250950570342206, 3.893536121673004, 32.0,
27, 0.49612403100775193, 5.291989664082688, 0.9922480620155039, 0.18250950570342206, 7.787072243346008, 32.0,
28, 0.9948186528497409, 10.61139896373057, 0.9948186528497409, 0.3650190114068441, 7.787072243346008, 32.0,
29, 0.9922480620155039, 10.583979328165375, 0.9922480620155039, 0.3650190114068441, 7.801904761904762, 32.0,
30, 0.9922480620155039, 10.583979328165375, 0.9922480620155039, 0.7300380228136882, 7.801904761904762, 32.0,
31, 0.9909677419354839, 10.570322580645161, 0.9909677419354839, 0.7300380228136882, 7.809342230695901, 32.0,
32, 0.9903288201160542, 10.563507414571244, 0.9903288201160542, 1.4600760456273765, 8.928610354223434, 32.0,
33, 0.1641025641025641, 1.3128205128205128, 1.3128205128205128, 0.060836501901140684, 0.973384030418251, 32.0,
34, 0.1636828644501279, 1.3094629156010231, 1.3094629156010231, 0.060836501901140684, 1.946768060836502, 32.0,
35, 0.3282051282051282, 2.6256410256410256, 1.3128205128205128, 0.12167300380228137, 1.946768060836502, 32.0,
36, 0.3273657289002558, 2.6189258312020463, 1.3094629156010231, 0.12167300380228137, 3.893536121673004, 32.0,
37, 0.6564102564102564, 5.251282051282051, 1.3128205128205128, 0.24334600760456274, 3.893536121673004, 32.0,
38, 0.6547314578005116, 5.2378516624040925, 1.3094629156010231, 0.24334600760456274, 7.787072243346008, 32.0,
39, 1.3128205128205128, 10.502564102564103, 1.3128205128205128, 0.4866920152091255, 7.787072243346008, 32.0,
40, 1.3094629156010231, 10.475703324808185, 1.3094629156010231, 0.4866920152091255, 7.801904761904762, 32.0,
41, 1.3094629156010231, 10.475703324808185, 1.3094629156010231, 0.973384030418251, 7.801904761904762, 32.0,
42, 1.3077905491698596, 10.462324393358877, 1.3077905491698596, 0.973384030418251, 7.809342230695901, 32.0,
43, 1.3069559668155712, 10.45564773452457, 1.3069559668155712, 1.946768060836502, 8.928610354223434, 32.0,
44, 0.20304568527918782, 1.299492385786802, 1.6243654822335025, 0.07604562737642585, 0.973384030418251, 32.0,
45, 0.20253164556962025, 1.2962025316455696, 1.620253164556962, 0.07604562737642585, 1.946768060836502, 32.0,
