LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
522, 33.0, 521.0, 3072, 17.0, 458.0, 2048, 63.0, 567.0, 6144, -263.0, -1.0, 768, -263.0, -1.0, 2048, 567.0, 758.0, 6144,
523, 33.0, 253.0, 3072, 1.0, 174.0, 2048, 63.0, 283.0, 3072, -263.0, -1.0, 1536, -263.0, -1.0, 2048, 283.0, 378.0, 3072,
524, 33.0, 537.0, 6144, 1.0, 458.0, 4096, 63.0, 567.0, 6144, -263.0, -1.0, 1536, -525.0, -1.0, 4096, 567.0, 758.0, 6144,
525, 33.0, 537.0, 6144, 1.0, 458.0, 4096, 63.0, 567.0, 6144, -525.0, -1.0, 3072, -525.0, -1.0, 4096, 567.0, 758.0, 6144,
526, 33.0, 1105.0, 12288, 1.0, 1026.0, 8192, 63.0, 1135.0, 12288, -525.0, -1.0, 3072, -1049.0, -1.0, 8192, 1135.0, 1518.0, 12288,
527, 33.0, 2241.0, 24576, 1.0, 2162.0, 16384, 63.0, 2271.0, 24576, -787.0, -1.0, 6144, -1835.0, -1.0, 16384, 2271.0, 3038.0, 24576,
528, 33.0, 227.0, 392, 29.0, 175.0, 256, 63.0, 285.0, 3136, -263.0, -1.0, 196, -263.0, -1.0, 256, 285.0, 382.0, 3136,
529, 33.0, 513.0, 784, 29.0, 461.0, 512, 63.0, 571.0, 6272, -263.0, -1.0, 196, -263.0, -1.0, 512, 571.0, 766.0, 6272,
530, 33.0, 231.0, 784, 25.0, 175.0, 512, 63.0, 285.0, 3136, -263.0, -1.0, 392, -263.0, -1.0, 512, 285.0, 382.0, 3136,
531, 33.0, 517.0, 1568, 25.0, 461.0, 1024, 63.0, 571.0, 6272, -263.0, -1.0, 392, -263.0, -1.0, 1024, 571.0, 766.0, 6272,
532, 33.0, 239.0, 1568, 17.0, 175.0, 1024, 63.0, 285.0, 3136, -263.0, -1.0, 784, -263.0, -1.0, 1024, 285.0, 382.0, 3136,
533, 33.0, 525.0, 3136, 17.0, 461.0, 2048, 63.0, 571.0, 6272, -263.0, -1.0, 784, -263.0, -1.0, 2048, 571.0, 766.0, 6272,
534, 33.0, 255.0, 3136, 1.0, 175.0, 2048, 63.0, 285.0, 3136, -263.0, -1.0, 1568, -263.0, -1.0, 2048, 285.0, 382.0, 3136,
535, 33.0, 541.0, 6272, 1.0, 461.0, 4096, 63.0, 571.0, 6272, -263.0, -1.0, 1568, -525.0, -1.0, 4096, 571.0, 766.0, 6272,
536, 33.0, 541.0, 6272, 1.0, 461.0, 4096, 63.0, 571.0, 6272, -525.0, -1.0, 3136, -525.0, -1.0, 4096, 571.0, 766.0, 6272,
537, 33.0, 1113.0, 12544, 1.0, 1033.0, 8192, 63.0, 1143.0, 12544, -525.0, -1.0, 3136, -1049.0, -1.0, 8192, 1143.0, 1534.0, 12544,
538, 33.0, 2257.0, 25088, 1.0, 2177.0, 16384, 63.0, 2287.0, 25088, -787.0, -1.0, 6272, -1835.0, -1.0, 16384, 2287.0, 3070.0, 25088,
539, 33.0, 229.0, 400, 29.0, 176.0, 256, 63.0, 287.0, 3200, -263.0, -1.0, 200, -263.0, -1.0, 256, 287.0, 386.0, 3200,
540, 33.0, 517.0, 800, 29.0, 464.0, 512, 63.0, 575.0, 6400, -263.0, -1.0, 200, -263.0, -1.0, 512, 575.0, 774.0, 6400,
541, 33.0, 233.0, 800, 25.0, 176.0, 512, 63.0, 287.0, 3200, -263.0, -1.0, 400, -263.0, -1.0, 512, 287.0, 386.0, 3200,
542, 33.0, 521.0, 1600, 25.0, 464.0, 1024, 63.0, 575.0, 6400, -263.0, -1.0, 400, -263.0, -1.0, 1024, 575.0, 774.0, 6400,
543, 33.0, 241.0, 1600, 17.0, 176.0, 1024, 63.0, 287.0, 3200, -263.0, -1.0, 800, -263.0, -1.0, 1024, 287.0, 386.0, 3200,
544, 33.0, 529.0, 3200, 17.0, 464.0, 2048, 63.0, 575.0, 6400, -263.0, -1.0, 800, -263.0, -1.0, 2048, 575.0, 774.0, 6400,
545, 33.0, 257.0, 3200, 1.0, 176.0, 2048, 63.0, 287.0, 3200, -263.0, -1.0, 1600, -263.0, -1.0, 2048, 287.0, 386.0, 3200,
546, 33.0, 545.0, 6400, 1.0, 464.0, 4096, 63.0, 575.0, 6400, -263.0, -1.0, 1600, -525.0, -1.0, 4096, 575.0, 774.0, 6400,
547, 33.0, 545.0, 6400, 1.0, 464.0, 4096, 63.0, 575.0, 6400, -525.0, -1.0, 3200, -525.0, -1.0, 4096, 575.0, 774.0, 6400,
548, 33.0, 1121.0, 12800, 1.0, 1040.0, 8192, 63.0, 1151.0, 12800, -525.0, -1.0, 3200, -1049.0, -1.0, 8192, 1151.0, 1550.0, 12800,
549, 33.0, 2273.0, 25600, 1.0, 2192.0, 16384, 63.0, 2303.0, 25600, -787.0, -1.0, 6400, -1835.0, -1.0, 16384, 2303.0, 3102.0, 25600,
550, 33.0, 231.0, 408, 29.0, 177.0, 256, 63.0, 289.0, 3264, -263.0, -1.0, 204, -263.0, -1.0, 256, 289.0, 390.0, 3264,
551, 33.0, 521.0, 816, 29.0, 467.0, 512, 63.0, 579.0, 6528, -263.0, -1.0, 204, -263.0, -1.0, 512, 579.0, 782.0, 6528,
552, 33.0, 235.0, 816, 25.0, 177.0, 512, 63.0, 289.0, 3264, -263.0, -1.0, 408, -263.0, -1.0, 512, 289.0, 390.0, 3264,
553, 33.0, 525.0, 1632, 25.0, 467.0, 1024, 63.0, 579.0, 6528, -263.0, -1.0, 408, -263.0, -1.0, 1024, 579.0, 782.0, 6528,
554, 33.0, 243.0, 1632, 17.0, 177.0, 1024, 63.0, 289.0, 3264, -263.0, -1.0, 816, -263.0, -1.0, 1024, 289.0, 390.0, 3264,
555, 33.0, 533.0, 3264, 17.0, 467.0, 2048, 63.0, 579.0, 6528, -263.0, -1.0, 816, -263.0, -1.0, 2048, 579.0, 782.0, 6528,
556, 33.0, 259.0, 3264, 1.0, 177.0, 2048, 63.0, 289.0, 3264, -263.0, -1.0, 1632, -263.0, -1.0, 2048, 289.0, 390.0, 3264,
557, 33.0, 549.0, 6528, 1.0, 467.0, 4096, 63.0, 579.0, 6528, -263.0, -1.0, 1632, -525.0, -1.0, 4096, 579.0, 782.0, 6528,
558, 33.0, 549.0, 6528, 1.0, 467.0, 4096, 63.0, 579.0, 6528, -525.0, -1.0, 3264, -525.0, -1.0, 4096, 579.0, 782.0, 6528,
559, 33.0, 1129.0, 13056, 1.0, 1047.0, 8192, 63.0, 1159.0, 13056, -525.0, -1.0, 3264, -1049.0, -1.0, 8192, 1159.0, 1566.0, 13056,
560, 33.0, 2289.0, 26112, 1.0, 2207.0, 16384, 63.0, 2319.0, 26112, -787.0, -1.0, 6528, -1835.0, -1.0, 16384, 2319.0, 3134.0, 26112,
561, 33.0, 233.0, 416, 29.0, 178.0, 256, 63.0, 291.0, 3328, -263.0, -1.0, 208, -263.0, -1.0, 256, 291.0, 394.0, 3328,
562, 33.0, 525.0, 832, 29.0, 470.0, 512, 63.0, 583.0, 6656, -263.0, -1.0, 208, -263.0, -1.0, 512, 583.0, 790.0, 6656,
563, 33.0, 237.0, 832, 25.0, 178.0, 512, 63.0, 291.0, 3328, -263.0, -1.0, 416, -263.0, -1.0, 512, 291.0, 394.0, 3328,
564, 33.0, 529.0, 1664, 25.0, 470.0, 1024, 63.0, 583.0, 6656, -263.0, -1.0, 416, -263.0, -1.0, 1024, 583.0, 790.0, 6656,
565, 33.0, 245.0, 1664, 17.0, 178.0, 1024, 63.0, 291.0, 3328, -263.0, -1.0, 832, -263.0, -1.0, 1024, 291.0, 394.0, 3328,
566, 33.0, 537.0, 3328, 17.0, 470.0, 2048, 63.0, 583.0, 6656, -263.0, -1.0, 832, -263.0, -1.0, 2048, 583.0, 790.0, 6656,
567, 33.0, 261.0, 3328, 1.0, 178.0, 2048, 63.0, 291.0, 3328, -263.0, -1.0, 1664, -263.0, -1.0, 2048, 291.0, 394.0, 3328,
568, 33.0, 553.0, 6656, 1.0, 470.0, 4096, 63.0, 583.0, 6656, -263.0, -1.0, 1664, -525.0, -1.0, 4096, 583.0, 790.0, 6656,
569, 33.0, 553.0, 6656, 1.0, 470.0, 4096, 63.0, 583.0, 6656, -525.0, -1.0, 3328, -525.0, -1.0, 4096, 583.0, 790.0, 6656,
570, 33.0, 1137.0, 13312, 1.0, 1054.0, 8192, 63.0, 1167.0, 13312, -525.0, -1.0, 3328, -1049.0, -1.0, 8192, 1167.0, 1582.0, 13312,
571, 33.0, 2305.0, 26624, 1.0, 2222.0, 16384, 63.0, 2335.0, 26624, -787.0, -1.0, 6656, -1835.0, -1.0, 16384, 2335.0, 3166.0, 26624,
572, 33.0, 235.0, 424, 29.0, 179.0, 256, 63.0, 293.0, 3392, -263.0, -1.0, 212, -263.0, -1.0, 256, 293.0, 398.0, 3392,
573, 33.0, 529.0, 848, 29.0, 473.0, 512, 63.0, 587.0, 6784, -263.0, -1.0, 212, -263.0, -1.0, 512, 587.0, 798.0, 6784,
574, 33.0, 239.0, 848, 25.0, 179.0, 512, 63.0, 293.0, 3392, -263.0, -1.0, 424, -263.0, -1.0, 512, 293.0, 398.0, 3392,
575, 33.0, 533.0, 1696, 25.0, 473.0, 1024, 63.0, 587.0, 6784, -263.0, -1.0, 424, -263.0, -1.0, 1024, 587.0, 798.0, 6784,
576, 33.0, 247.0, 1696, 17.0, 179.0, 1024, 63.0, 293.0, 3392, -263.0, -1.0, 848, -263.0, -1.0, 1024, 293.0, 398.0, 3392,
577, 33.0, 541.0, 3392, 17.0, 473.0, 2048, 63.0, 587.0, 6784, -263.0, -1.0, 848, -263.0, -1.0, 2048, 587.0, 798.0, 6784,
578, 33.0, 263.0, 3392, 1.0, 179.0, 2048, 63.0, 293.0, 3392, -263.0, -1.0, 1696, -263.0, -1.0, 2048, 293.0, 398.0, 3392,
579, 33.0, 557.0, 6784, 1.0, 473.0, 4096, 63.0, 587.0, 6784, -263.0, -1.0, 1696, -525.0, -1.0, 4096, 587.0, 798.0, 6784,
580, 33.0, 557.0, 6784, 1.0, 473.0, 4096, 63.0, 587.0, 6784, -525.0, -1.0, 3392, -525.0, -1.0, 4096, 587.0, 798.0, 6784,
581, 33.0, 1145.0, 13568, 1.0, 1061.0, 8192, 63.0, 1175.0, 13568, -525.0, -1.0, 3392, -1049.0, -1.0, 8192, 1175.0, 1598.0, 13568,
582, 33.0, 2321.0, 27136, 1.0, 2237.0, 16384, 63.0, 2351.0, 27136, -787.0, -1.0, 6784, -1835.0, -1.0, 16384, 2351.0, 3198.0, 27136,
583, 33.0, 237.0, 432, 29.0, 180.0, 256, 63.0, 295.0, 3456, -263.0, -1.0, 216, -263.0, -1.0, 256, 295.0, 402.0, 3456,
584, 33.0, 533.0, 864, 29.0, 476.0, 512, 63.0, 591.0, 6912, -263.0, -1.0, 216, -263.0, -1.0, 512, 591.0, 806.0, 6912,
585, 33.0, 241.0, 864, 25.0, 180.0, 512, 63.0, 295.0, 3456, -263.0, -1.0, 432, -263.0, -1.0, 512, 295.0, 402.0, 3456,
586, 33.0, 537.0, 1728, 25.0, 476.0, 1024, 63.0, 591.0, 6912, -263.0, -1.0, 432, -263.0, -1.0, 1024, 591.0, 806.0, 6912,
587, 33.0, 249.0, 1728, 17.0, 180.0, 1024, 63.0, 295.0, 3456, -263.0, -1.0, 864, -263.0, -1.0, 1024, 295.0, 402.0, 3456,
588, 33.0, 545.0, 3456, 17.0, 476.0, 2048, 63.0, 591.0, 6912, -263.0, -1.0, 864, -263.0, -1.0, 2048, 591.0, 806.0, 6912,
589, 33.0, 265.0, 3456, 1.0, 180.0, 2048, 63.0, 295.0, 3456, -263.0, -1.0, 1728, -263.0, -1.0, 2048, 295.0, 402.0, 3456,
590, 33.0, 561.0, 6912, 1.0, 476.0, 4096, 63.0, 591.0, 6912, -263.0, -1.0, 1728, -525.0, -1.0, 4096, 591.0, 806.0, 6912,
591, 33.0, 561.0, 6912, 1.0, 476.0, 4096, 63.0, 591.0, 6912, -525.0, -1.0, 3456, -525.0, -1.0, 4096, 591.0, 806.0, 6912,
592, 33.0, 1153.0, 13824, 1.0, 1068.0, 8192, 63.0, 1183.0, 13824, -525.0, -1.0, 3456, -1049.0, -1.0, 8192, 1183.0, 1614.0, 13824,
593, 33.0, 2337.0, 27648, 1.0, 2252.0, 16384, 63.0, 2367.0, 27648, -787.0, -1.0, 6912, -1835.0, -1.0, 16384, 2367.0, 3230.0, 27648,
594, 33.0, 239.0, 440, 29.0, 181.0, 256, 63.0, 297.0, 3520, -263.0, -1.0, 220, -263.0, -1.0, 256, 297.0, 406.0, 3520,
595, 33.0, 537.0, 880, 29.0, 479.0, 512, 63.0, 595.0, 7040, -263.0, -1.0, 220, -263.0, -1.0, 512, 595.0, 814.0, 7040,
596, 33.0, 243.0, 880, 25.0, 181.0, 512, 63.0, 297.0, 3520, -263.0, -1.0, 440, -263.0, -1.0, 512, 297.0, 406.0, 3520,
597, 33.0, 541.0, 1760, 25.0, 479.0, 1024, 63.0, 595.0, 7040, -263.0, -1.0, 440, -263.0, -1.0, 1024, 595.0, 814.0, 7040,
598, 33.0, 251.0, 1760, 17.0, 181.0, 1024, 63.0, 297.0, 3520, -263.0, -1.0, 880, -263.0, -1.0, 1024, 297.0, 406.0, 3520,
599, 33.0, 549.0, 3520, 17.0, 479.0, 2048, 63.0, 595.0, 7040, -263.0, -1.0, 880, -263.0, -1.0, 2048, 595.0, 814.0, 7040,
600, 33.0, 267.0, 3520, 1.0, 181.0, 2048, 63.0, 297.0, 3520, -263.0, -1.0, 1760, -263.0, -1.0, 2048, 297.0, 406.0, 3520,
601, 33.0, 565.0, 7040, 1.0, 479.0, 4096, 63.0, 595.0, 7040, -263.0, -1.0, 1760, -525.0, -1.0, 4096, 595.0, 814.0, 7040,
602, 33.0, 565.0, 7040, 1.0, 479.0, 4096, 63.0, 595.0, 7040, -525.0, -1.0, 3520, -525.0, -1.0, 4096, 595.0, 814.0, 7040,
603, 33.0, 1161.0, 14080, 1.0, 1075.0, 8192, 63.0, 1191.0, 14080, -525.0, -1.0, 3520, -1049.0, -1.0, 8192, 1191.0, 1630.0, 14080,
604, 33.0, 2353.0, 28160, 1.0, 2267.0, 16384, 63.0, 2383.0, 28160, -787.0, -1.0, 7040, -1835.0, -1.0, 16384, 2383.0, 3262.0, 28160,
605, 33.0, 241.0, 448, 29.0, 182.0, 256, 63.0, 299.0, 3584, -263.0, -1.0, 224, -263.0, -1.0, 256, 299.0, 410.0, 3584,
606, 33.0, 541.0, 896, 29.0, 482.0, 512, 63.0, 599.0, 7168, -263.0, -1.0, 224, -263.0, -1.0, 512, 599.0, 822.0, 7168,
607, 33.0, 245.0, 896, 25.0, 182.0, 512, 63.0, 299.0, 3584, -263.0, -1.0, 448, -263.0, -1.0, 512, 299.0, 410.0, 3584,
608, 33.0, 545.0, 1792, 25.0, 482.0, 1024, 63.0, 599.0, 7168, -263.0, -1.0, 448, -263.0, -1.0, 1024, 599.0, 822.0, 7168,
609, 33.0, 253.0, 1792, 17.0, 182.0, 1024, 63.0, 299.0, 3584, -263.0, -1.0, 896, -263.0, -1.0, 1024, 299.0, 410.0, 3584,
610, 33.0, 553.0, 3584, 17.0, 482.0, 2048, 63.0, 599.0, 7168, -263.0, -1.0, 896, -263.0, -1.0, 2048, 599.0, 822.0, 7168,
611, 33.0, 269.0, 3584, 1.0, 182.0, 2048, 63.0, 299.0, 3584, -263.0, -1.0, 1792, -263.0, -1.0, 2048, 299.0, 410.0, 3584,
612, 33.0, 569.0, 7168, 1.0, 482.0, 4096, 63.0, 599.0, 7168, -263.0, -1.0, 1792, -525.0, -1.0, 4096, 599.0, 822.0, 7168,
613, 33.0, 569.0, 7168, 1.0, 482.0, 4096, 63.0, 599.0, 7168, -525.0, -1.0, 3584, -525.0, -1.0, 4096, 599.0, 822.0, 7168,
614, 33.0, 1169.0, 14336, 1.0, 1082.0, 8192, 63.0, 1199.0, 14336, -525.0, -1.0, 3584, -1049.0, -1.0, 8192, 1199.0, 1646.0, 14336,
615, 33.0, 2369.0, 28672, 1.0, 2282.0, 16384, 63.0, 2399.0, 28672, -787.0, -1.0, 7168, -1835.0, -1.0, 16384, 2399.0, 3294.0, 28672,
616, 33.0, 243.0, 456, 29.0, 183.0, 256, 63.0, 301.0, 3648, -263.0, -1.0, 228, -263.0, -1.0, 256, 301.0, 414.0, 3648,
617, 33.0, 545.0, 912, 29.0, 485.0, 512, 63.0, 603.0, 7296, -263.0, -1.0, 228, -263.0, -1.0, 512, 603.0, 830.0, 7296,
618, 33.0, 247.0, 912, 25.0, 183.0, 512, 63.0, 301.0, 3648, -263.0, -1.0, 456, -263.0, -1.0, 512, 301.0, 414.0, 3648,
619, 33.0, 549.0, 1824, 25.0, 485.0, 1024, 63.0, 603.0, 7296, -263.0, -1.0, 456, -263.0, -1.0, 1024, 603.0, 830.0, 7296,
620, 33.0, 255.0, 1824, 17.0, 183.0, 1024, 63.0, 301.0, 3648, -263.0, -1.0, 912, -263.0, -1.0, 1024, 301.0, 414.0, 3648,
621, 33.0, 557.0, 3648, 17.0, 485.0, 2048, 63.0, 603.0, 7296, -263.0, -1.0, 912, -263.0, -1.0, 2048, 603.0, 830.0, 7296,
622, 33.0, 271.0, 3648, 1.0, 183.0, 2048, 63.0, 301.0, 3648, -263.0, -1.0, 1824, -263.0, -1.0, 2048, 301.0, 414.0, 3648,
623, 33.0, 573.0, 7296, 1.0, 485.0, 4096, 63.0, 603.0, 7296, -263.0, -1.0, 1824, -525.0, -1.0, 4096, 603.0, 830.0, 7296,
624, 33.0, 573.0, 7296, 1.0, 485.0, 4096, 63.0, 603.0, 7296, -525.0, -1.0, 3648, -525.0, -1.0, 4096, 603.0, 830.0, 7296,
625, 33.0, 1177.0, 14592, 1.0, 1089.0, 8192, 63.0, 1207.0, 14592, -525.0, -1.0, 3648, -1049.0, -1.0, 8192, 1207.0, 1662.0, 14592,
626, 33.0, 2385.0, 29184, 1.0, 2297.0, 16384, 63.0, 2415.0, 29184, -787.0, -1.0, 7296, -1835.0, -1.0, 16384, 2415.0, 3326.0, 29184,
627, 33.0, 245.0, 464, 29.0, 184.0, 256, 63.0, 303.0, 3712, -263.0, -1.0, 232, -263.0, -1.0, 256, 303.0, 418.0, 3712,
628, 33.0, 549.0, 928, 29.0, 488.0, 512, 63.0, 607.0, 7424, -263.0, -1.0, 232, -263.0, -1.0, 512, 607.0, 838.0, 7424,
629, 33.0, 249.0, 928, 25.0, 184.0, 512, 63.0, 303.0, 3712, -263.0, -1.0, 464, -263.0, -1.0, 512, 303.0, 418.0, 3712,
630, 33.0, 553.0, 1856, 25.0, 488.0, 1024, 63.0, 607.0, 7424, -263.0, -1.0, 464, -263.0, -1.0, 1024, 607.0, 838.0, 7424,
631, 33.0, 257.0, 1856, 17.0, 184.0, 1024, 63.0, 303.0, 3712, -263.0, -1.0, 928, -263.0, -1.0, 1024, 303.0, 418.0, 3712,
632, 33.0, 561.0, 3712, 17.0, 488.0, 2048, 63.0, 607.0, 7424, -263.0, -1.0, 928, -263.0, -1.0, 2048, 607.0, 838.0, 7424,
633, 33.0, 273.0, 3712, 1.0, 184.0, 2048, 63.0, 303.0, 3712, -263.0, -1.0, 1856, -263.0, -1.0, 2048, 303.0, 418.0, 3712,
634, 33.0, 577.0, 7424, 1.0, 488.0, 4096, 63.0, 607.0, 7424, -263.0, -1.0, 1856, -525.0, -1.0, 4096, 607.0, 838.0, 7424,
635, 33.0, 577.0, 7424, 1.0, 488.0, 4096, 63.0, 607.0, 7424, -525.0, -1.0, 3712, -525.0, -1.0, 4096, 607.0, 838.0, 7424,
636, 33.0, 1185.0, 14848, 1.0, 1096.0, 8192, 63.0, 1215.0, 14848, -525.0, -1.0, 3712, -1049.0, -1.0, 8192, 1215.0, 1678.0, 14848,
637, 33.0, 2401.0, 29696, 1.0, 2312.0, 16384, 63.0, 2431.0, 29696, -787.0, -1.0, 7424, -1835.0, -1.0, 16384, 2431.0, 3358.0, 29696,
638, 33.0, 247.0, 472, 29.0, 185.0, 256, 63.0, 305.0, 3776, -263.0, -1.0, 236, -263.0, -1.0, 256, 305.0, 422.0, 3776,
639, 33.0, 553.0, 944, 29.0, 491.0, 512, 63.0, 611.0, 7552, -263.0, -1.0, 236, -263.0, -1.0, 512, 611.0, 846.0, 7552,
640, 33.0, 251.0, 944, 25.0, 185.0, 512, 63.0, 305.0, 3776, -263.0, -1.0, 472, -263.0, -1.0, 512, 305.0, 422.0, 3776,
641, 33.0, 557.0, 1888, 25.0, 491.0, 1024, 63.0, 611.0, 7552, -263.0, -1.0, 472, -263.0, -1.0, 1024, 611.0, 846.0, 7552,
642, 33.0, 259.0, 1888, 17.0, 185.0, 1024, 63.0, 305.0, 3776, -263.0, -1.0, 944, -263.0, -1.0, 1024, 305.0, 422.0, 3776,
643, 33.0, 565.0, 3776, 17.0, 491.0, 2048, 63.0, 611.0, 7552, -263.0, -1.0, 944, -263.0, -1.0, 2048, 611.0, 846.0, 7552,
644, 33.0, 275.0, 3776, 1.0, 185.0, 2048, 63.0, 305.0, 3776, -263.0, -1.0, 1888, -263.0, -1.0, 2048, 305.0, 422.0, 3776,
645, 33.0, 581.0, 7552, 1.0, 491.0, 4096, 63.0, 611.0, 7552, -263.0, -1.0, 1888, -525.0, -1.0, 4096, 611.0, 846.0, 7552,
646, 33.0, 581.0, 7552, 1.0, 491.0, 4096, 63.0, 611.0, 7552, -525.0, -1.0, 3776, -525.0, -1.0, 4096, 611.0, 846.0, 7552,
647, 33.0, 1193.0, 15104, 1.0, 1103.0, 8192, 63.0, 1223.0, 15104, -525.0, -1.0, 3776, -1049.0, -1.0, 8192, 1223.0, 1694.0, 15104,
648, 33.0, 2417.0, 30208, 1.0, 2327.0, 16384, 63.0, 2447.0, 30208, -787.0, -1.0, 7552, -1835.0, -1.0, 16384, 2447.0, 3390.0, 30208,
649, 33.0, 249.0, 480, 29.0, 186.0, 256, 63.0, 307.0, 3840, -263.0, -1.0, 240, -263.0, -1.0, 256, 307.0, 426.0, 3840,
650, 33.0, 557.0, 960, 29.0, 494.0, 512, 63.0, 615.0, 7680, -263.0, -1.0, 240, -263.0, -1.0, 512, 615.0, 854.0, 7680,
651, 33.0, 253.0, 960, 25.0, 186.0, 512, 63.0, 307.0, 3840, -263.0, -1.0, 480, -263.0, -1.0, 512, 307.0, 426.0, 3840,
652, 33.0, 561.0, 1920, 25.0, 494.0, 1024, 63.0, 615.0, 7680, -263.0, -1.0, 480, -263.0, -1.0, 1024, 615.0, 854.0, 7680,
653, 33.0, 261.0, 1920, 17.0, 186.0, 1024, 63.0, 307.0, 3840, -263.0, -1.0, 960, -263.0, -1.0, 1024, 307.0, 426.0, 3840,
654, 33.0, 569.0, 3840, 17.0, 494.0, 2048, 63.0, 615.0, 7680, -263.0, -1.0, 960, -263.0, -1.0, 2048, 615.0, 854.0, 7680,
655, 33.0, 277.0, 3840, 1.0, 186.0, 2048, 63.0, 307.0, 3840, -263.0, -1.0, 1920, -263.0, -1.0, 2048, 307.0, 426.0, 3840,
656, 33.0, 585.0, 7680, 1.0, 494.0, 4096, 63.0, 615.0, 7680, -263.0, -1.0, 1920, -525.0, -1.0, 4096, 615.0, 854.0, 7680,
657, 33.0, 585.0, 7680, 1.0, 494.0, 4096, 63.0, 615.0, 7680, -525.0, -1.0, 3840, -525.0, -1.0, 4096, 615.0, 854.0, 7680,
658, 33.0, 1201.0, 15360, 1.0, 1110.0, 8192, 63.0, 1231.0, 15360, -525.0, -1.0, 3840, -1049.0, -1.0, 8192, 1231.0, 1710.0, 15360,
659, 33.0, 2433.0, 30720, 1.0, 2342.0, 16384, 63.0, 2463.0, 30720, -787.0, -1.0, 7680, -1835.0, -1.0, 16384, 2463.0, 3422.0, 30720,
660, 33.0, 251.0, 488, 29.0, 187.0, 256, 63.0, 309.0, 3904, -263.0, -1.0, 244, -263.0, -1.0, 256, 309.0, 430.0, 3904,
661, 33.0, 561.0, 976, 29.0, 497.0, 512, 63.0, 619.0, 7808, -263.0, -1.0, 244, -263.0, -1.0, 512, 619.0, 862.0, 7808,
662, 33.0, 255.0, 976, 25.0, 187.0, 512, 63.0, 309.0, 3904, -263.0, -1.0, 488, -263.0, -1.0, 512, 309.0, 430.0, 3904,
663, 33.0, 565.0, 1952, 25.0, 497.0, 1024, 63.0, 619.0, 7808, -263.0, -1.0, 488, -263.0, -1.0, 1024, 619.0, 862.0, 7808,
664, 33.0, 263.0, 1952, 17.0, 187.0, 1024, 63.0, 309.0, 3904, -263.0, -1.0, 976, -263.0, -1.0, 1024, 309.0, 430.0, 3904,
665, 33.0, 573.0, 3904, 17.0, 497.0, 2048, 63.0, 619.0, 7808, -263.0, -1.0, 976, -263.0, -1.0, 2048, 619.0, 862.0, 7808,
666, 33.0, 279.0, 3904, 1.0, 187.0, 2048, 63.0, 309.0, 3904, -263.0, -1.0, 1952, -263.0, -1.0, 2048, 309.0, 430.0, 3904,
667, 33.0, 589.0, 7808, 1.0, 497.0, 4096, 63.0, 619.0, 7808, -263.0, -1.0, 1952, -525.0, -1.0, 4096, 619.0, 862.0, 7808,
668, 33.0, 589.0, 7808, 1.0, 497.0, 4096, 63.0, 619.0, 7808, -525.0, -1.0, 3904, -525.0, -1.0, 4096, 619.0, 862.0, 7808,
669, 33.0, 1209.0, 15616, 1.0, 1117.0, 8192, 63.0, 1239.0, 15616, -525.0, -1.0, 3904, -1049.0, -1.0, 8192, 1239.0, 1726.0, 15616,
670, 33.0, 2449.0, 31232, 1.0, 2357.0, 16384, 63.0, 2479.0, 31232, -787.0, -1.0, 7808, -1835.0, -1.0, 16384, 2479.0, 3454.0, 31232,
671, 33.0, 253.0, 496, 29.0, 188.0, 256, 63.0, 311.0, 3968, -263.0, -1.0, 248, -263.0, -1.0, 256, 311.0, 434.0, 3968,
672, 33.0, 565.0, 992, 29.0, 500.0, 512, 63.0, 623.0, 7936, -263.0, -1.0, 248, -263.0, -1.0, 512, 623.0, 870.0, 7936,
673, 33.0, 257.0, 992, 25.0, 188.0, 512, 63.0, 311.0, 3968, -263.0, -1.0, 496, -263.0, -1.0, 512, 311.0, 434.0, 3968,
674, 33.0, 569.0, 1984, 25.0, 500.0, 1024, 63.0, 623.0, 7936, -263.0, -1.0, 496, -263.0, -1.0, 1024, 623.0, 870.0, 7936,
675, 33.0, 265.0, 1984, 17.0, 188.0, 1024, 63.0, 311.0, 3968, -263.0, -1.0, 992, -263.0, -1.0, 1024, 311.0, 434.0, 3968,
676, 33.0, 577.0, 3968, 17.0, 500.0, 2048, 63.0, 623.0, 7936, -263.0, -1.0, 992, -263.0, -1.0, 2048, 623.0, 870.0, 7936,
677, 33.0, 281.0, 3968, 1.0, 188.0, 2048, 63.0, 311.0, 3968, -263.0, -1.0, 1984, -263.0, -1.0, 2048, 311.0, 434.0, 3968,
678, 33.0, 593.0, 7936, 1.0, 500.0, 4096, 63.0, 623.0, 7936, -263.0, -1.0, 1984, -525.0, -1.0, 4096, 623.0, 870.0, 7936,
679, 33.0, 593.0, 7936, 1.0, 500.0, 4096, 63.0, 623.0, 7936, -525.0, -1.0, 3968, -525.0, -1.0, 4096, 623.0, 870.0, 7936,
