LayerID, Total Cycles (incl. prefetch), Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
501, 633, 279, 0, 32.97491039426523, 100.0, 26.900584795321635,
502, 1267, 559, 0, 32.91592128801431, 100.0, 26.900584795321635,
503, 1267, 559, 0, 32.91592128801431, 100.0, 26.900584795321635,
504, 2535, 1119, 0, 32.88650580875782, 100.0, 26.90058479532164,
505, 4809, 2239, 0, 32.87181777579276, 100.0, 26.90058479532164,
506, 637, 281, 0, 4.181494661921708, 12.5, 3.4156976744186043,
507, 1013, 563, 0, 4.174067495559503, 12.5, 3.4156976744186043,
508, 637, 281, 0, 8.362989323843417, 25.0, 6.831395348837209,
509, 1013, 563, 0, 8.348134991119005, 25.0, 6.831395348837209,
510, 637, 281, 0, 16.725978647686834, 50.0, 13.662790697674417,
511, 1013, 563, 0, 16.69626998223801, 50.0, 13.662790697674417,
512, 637, 281, 0, 33.45195729537367, 100.0, 27.325581395348834,
513, 1275, 563, 0, 33.39253996447602, 100.0, 27.325581395348834,
514, 1275, 563, 0, 33.39253996447602, 100.0, 27.325581395348834,
515, 2551, 1127, 0, 33.36291038154392, 100.0, 27.325581395348834,
516, 4841, 2255, 0, 33.348115299334815, 100.0, 27.325581395348834,
517, 641, 283, 0, 4.240282685512367, 12.5, 3.4682080924855487,
518, 1021, 567, 0, 4.232804232804233, 12.5, 3.4682080924855487,
519, 641, 283, 0, 8.480565371024735, 25.0, 6.9364161849710975,
520, 1021, 567, 0, 8.465608465608465, 25.0, 6.9364161849710975,
521, 641, 283, 0, 16.96113074204947, 50.0, 13.872832369942195,
522, 1021, 567, 0, 16.93121693121693, 50.0, 13.872832369942195,
523, 641, 283, 0, 33.92226148409894, 100.0, 27.74566473988439,
524, 1283, 567, 0, 33.86243386243386, 100.0, 27.74566473988439,
525, 1283, 567, 0, 33.86243386243386, 100.0, 27.74566473988439,
526, 2567, 1135, 0, 33.83259911894273, 100.0, 27.745664739884386,
527, 4873, 2271, 0, 33.81770145310436, 100.0, 27.745664739884386,
528, 645, 285, 0, 4.298245614035087, 12.5, 3.5201149425287355,
529, 1029, 571, 0, 4.2907180385288965, 12.5, 3.5201149425287355,
530, 645, 285, 0, 8.596491228070175, 25.0, 7.040229885057471,
531, 1029, 571, 0, 8.581436077057793, 25.0, 7.040229885057471,
532, 645, 285, 0, 17.19298245614035, 50.0, 14.080459770114942,
533, 1029, 571, 0, 17.162872154115586, 50.0, 14.080459770114942,
534, 645, 285, 0, 34.3859649122807, 100.0, 28.160919540229884,
535, 1291, 571, 0, 34.32574430823117, 100.0, 28.160919540229884,
536, 1291, 571, 0, 34.32574430823117, 100.0, 28.160919540229884,
537, 2583, 1143, 0, 34.29571303587051, 100.0, 28.160919540229884,
538, 4905, 2287, 0, 34.28071709663315, 100.0, 28.160919540229884,
539, 649, 287, 0, 4.355400696864112, 12.5, 3.571428571428571,
540, 1037, 575, 0, 4.3478260869565215, 12.5, 3.571428571428571,
541, 649, 287, 0, 8.710801393728223, 25.0, 7.142857142857142,
542, 1037, 575, 0, 8.695652173913043, 25.0, 7.142857142857142,
543, 649, 287, 0, 17.421602787456447, 50.0, 14.285714285714285,
544, 1037, 575, 0, 17.391304347826086, 50.0, 14.285714285714285,
545, 649, 287, 0, 34.84320557491289, 100.0, 28.57142857142857,
546, 1299, 575, 0, 34.78260869565217, 100.0, 28.57142857142857,
547, 1299, 575, 0, 34.78260869565217, 100.0, 28.57142857142857,
548, 2599, 1151, 0, 34.75238922675934, 100.0, 28.571428571428566,
549, 4937, 2303, 0, 34.73729917498915, 100.0, 28.571428571428566,
550, 653, 289, 0, 4.411764705882353, 12.5, 3.6221590909090913,
551, 1045, 579, 0, 4.404145077720207, 12.5, 3.6221590909090913,
552, 653, 289, 0, 8.823529411764707, 25.0, 7.2443181818181825,
553, 1045, 579, 0, 8.808290155440414, 25.0, 7.2443181818181825,
554, 653, 289, 0, 17.647058823529413, 50.0, 14.488636363636365,
555, 1045, 579, 0, 17.616580310880828, 50.0, 14.488636363636365,
556, 653, 289, 0, 35.294117647058826, 100.0, 28.97727272727273,
557, 1307, 579, 0, 35.233160621761655, 100.0, 28.97727272727273,
558, 1307, 579, 0, 35.233160621761655, 100.0, 28.97727272727273,
559, 2615, 1159, 0, 35.202761000862814, 100.0, 28.97727272727273,
560, 4969, 2319, 0, 35.1875808538163, 100.0, 28.97727272727274,
561, 657, 291, 0, 4.4673539518900345, 12.5, 3.672316384180791,
562, 1053, 583, 0, 4.459691252144082, 12.5, 3.672316384180791,
563, 657, 291, 0, 8.934707903780069, 25.0, 7.344632768361582,
564, 1053, 583, 0, 8.919382504288164, 25.0, 7.344632768361582,
565, 657, 291, 0, 17.869415807560138, 50.0, 14.689265536723164,
566, 1053, 583, 0, 17.838765008576328, 50.0, 14.689265536723164,
567, 657, 291, 0, 35.738831615120276, 100.0, 29.37853107344633,
568, 1315, 583, 0, 35.677530017152655, 100.0, 29.37853107344633,
569, 1315, 583, 0, 35.677530017152655, 100.0, 29.37853107344633,
570, 2631, 1167, 0, 35.646958011996574, 100.0, 29.37853107344633,
571, 5001, 2335, 0, 35.63169164882227, 100.0, 29.378531073446336,
572, 661, 293, 0, 4.522184300341297, 12.5, 3.721910112359551,
573, 1061, 587, 0, 4.514480408858603, 12.5, 3.721910112359551,
574, 661, 293, 0, 9.044368600682594, 25.0, 7.443820224719102,
575, 1061, 587, 0, 9.028960817717206, 25.0, 7.443820224719102,
576, 661, 293, 0, 18.088737201365188, 50.0, 14.887640449438203,
577, 1061, 587, 0, 18.05792163543441, 50.0, 14.887640449438203,
578, 661, 293, 0, 36.177474402730375, 100.0, 29.775280898876407,
579, 1323, 587, 0, 36.11584327086882, 100.0, 29.775280898876407,
580, 1323, 587, 0, 36.11584327086882, 100.0, 29.775280898876407,
581, 2647, 1175, 0, 36.08510638297872, 100.0, 29.775280898876407,
582, 5033, 2351, 0, 36.06975754997873, 100.0, 29.775280898876407,
583, 665, 295, 0, 4.576271186440678, 12.5, 3.7709497206703912,
